,lyrics,artist,genre
65,Government authorize education [Don't mean a thing] They'll teach you what they want you to think [Don't mean a thing] Saturation of stars and stripes [Don't mean a thing] The only freedom worth fighting for is for what you thinkWhy bother spending time Reading up on things Everybody's an authority In a free land,husker du,indie
66,"Every time I see that girl My lips begin to curl She's livin', she's livin' in another world She's just too damn surrealAnd I'm not interested In what she's got to say I'm not interested It's all lies anywaysYou lead your life so pure You really do not know for sure Which way you're really going And that's what bothers me",husker du,indie
67,"Told you everything I knew about me Didn't listen to a word I say Spill my guts, you just threw them awayNever cared about me Only wanted to be your friend, Now I know that it's gotta endNever cared a thing about me, And now, I willI will never forget you I will never forgive you",husker du,indie
68,"Can't tell you what's coming next I don't know for sure It could be good, and it could be bad I don't know for sure I guess that I'll continue on from day to day The only way to answer that To answer that would be to be that wayI wanted this, and I wanted that I don't know for sure And don't ask because I don't know I don't know for sure I never get confused 'cause I don't really know So I'm happy and so what So what means that I don't knowIt's too simple to explain I don't know for sure And words are never proper words I don't know for sure What is simple, what is hard Is harder to discern These feelings that are feeling Like the feelings that we learn",husker du,indie
69,"You're a student of the world, learning every day Surrounded by these walls Tell me,  Man, I've been around the block But you haven't seen it all I don't know, I don't know I don't know what you're talking aboutConfrontations every day Argue, then we go our separate ways Always over as soon as it begins Know that you're losing when you can't give in I don't know, I don't know I don't know what you're talking aboutNow you live alone and it's always the same Talking to yourself when you say that I'm to blame There's more to life than being right and wrong There's something in between called getting along I don't know, I don't know I don't know what you're talking about",husker du,indie
70,"All these crazy mixed up lies Floating all around Making these assumptions brings me down And you get tight-lipped, how do I know what you think?Is it something I said when I lost my mind? Temper too quick, makes me blindI apologize... Said I'm sorry, now it's your turn, Can you look me in the eyes and apologize?So now sit around staring at the walls We don't do anything at all Take out the garbage, maybe, but the dishes don't get done",husker du,indie
71,"Glorious Opportunity To Get Rich!!! -- We are starting a cat ranch in Lacon with 100,000 cats. Each cat will average 12 kittens a year. The cat skins will sell for 30 cents each. One hundred men can skin 5,000 cats a day. We figure a daily net profit of over $10,000. Now what shall we feed the cats? We will start a rat farm next door with 1,000,000 rats. The rats breed 12 times faster than the cats. So we will have four rats to feed each day to each cat. Now what shall we feed the rats? We will feed the rats the carcasses of the cats after they have been skinned.Now Get This! We feed the rats to the cats and the cats to the rats and get the cat skins for nothing! We feed the rats to the cats and the cats to the rats and get the cat skins for nothing! We feed the rats to the cats and the cats to the rats and get the cat skins for nothing!",husker du,indie
72,"Hate paper doll You never get cut, but you're looking at me Hate paper doll You never get back, but you never can seeTaking it all, cut from a sack that you got on TV Paid for it all, taking it back 'cause I wanted it free Wanted it free now, you just want it to be just like me",husker du,indie
73,Krsna walking down the street Touching me with lotus feet Going to talk to the Radharani Going to ask her for her $Hare Krsna Hare Krsna Krsna Krsna Hare Hare Hare Rama Hare Rama Rama Rama Hare Hare,husker du,indie
74,"Twenty years ago, saw a friend was walking by And I stopped him on the street to ask him How it went, and all he did was cry I looked him in the face, but I couldn't see past his eyes Asked him what the problem was, he says  Here is your disguiseNow he's hardly getting over it Hardly getting used to getting byOld may lays down by the railroad tracks Got no paper in his pocket, got no paper on his back I asked him what the time was, he says  Hit the road now, Jack Went back to see him next week He died of a heart attack and died awayNow he's hardly getting over it Hardly getting used to getting byGrandma, she got sick, she is going to die And grandpa had a seizure, moved into a hotel cell and died away My parents, they just wonder when they both are going to die And what do I do when they die?Now I'm hardly getting over it Hardly getting used to getting by",husker du,indie
75,"We've got guns at my school You've got guns at your school Guns and knives/taking lives Fuck you!Every time it's a different story When they come to our territory Is it fun or race relations?Guns at my school Think that's cool? You like violence? Think it makes sense? (Fuck, no).",husker du,indie
76,"It's only getting darker it may be moving faster well, it won't stop spinning but how long will it remain?This repulsive world the crimes we all commit it's not your gravity it's not your gravity gravitythe tension keeps building the changes are rapid we're through competing is it better to retreat?this repulsive world the crimes we all commit it's not your gravity it's not your gravity gravity",husker du,indie
77,It's a great big world There's a million other guys I feel so lucky when I look In those green eyesIs it the sun That makes them so green Those are the prettiest eyes I have ever seenGreen eyes...What makes them sparkle What makes them shine What makes those eyes of yours Look into mine,husker du,indie
78,Gilligan's Island Is where I wanna be I wanna fuck Ginger Underneath a big palm tree I wanna make the professor Make some good drugs for me Oh Gilligan's Island Is where I wanna be,husker du,indie
79,"I could stay here the rest of my life I could be happy, never be lonely I don't need to go looking for misery I could surround myself with my props Playing my part, getting caught up In a game, some game, that anyone can playI could be proud of things I have done Pretend I don't have to try to be someone I could say that I've done it all before I could get wiser, I could get jaded I could remember, I could just fade away In a game that anyone can playI am so proud, I don't have to try Never a need to justify it when People say  Hey I was important too Memories go to reinforce The things I have done, for better or worse It's a game that anyone can playJust when you think that all your answers are so right You'll fade away and disappear from sight The ones who said you're great will find another wayI could be sad, I could be lonely I could still have some friends if I only Didn't play the games I had to play I was important when I was cool Now it gets lonely playing the fool It's a game that anyone can play",husker du,indie
80,"I can hear the treetops in the distance I can see your hollowed eyes What have you done to yourself in this instance? I guess it comes as no surpriseI can see the billboards in the distance Writing is on every wall I don't wanna know about your business Sooner or later, friend, you've got to fallEvery night it's gotta be adventure The way you live your life's a crime And if you're guilty, will you serve the sentence? You're already doing timeThere's nothing wrong with having aspirations Nothing wrong with walking tall But if misfortune deals the consequences Sooner or later, friend, you've got to fallI know the difference, you keep your distance I don't wanna know what you've got Is it pathetic to be sympathetic? Maybe you don't wanna get caught Caught up in something that's real That could last for a lifetime Nothing like the disease Disease that's in your mindI can see your life disintegrating Into ashes in your hand And I know you wouldn't want to tell me What is wrong 'cause you're a man",husker du,indie
81,"Women sewed the Stars and Stripes And the men, they fought the wars The children learned arithmetic And everyone was poorYoung man was the hero of the day Long long hours, short short payLesson I learned in history book, now It's not what they told me Folk lore, folk lore, folk lore Your momma never told youNow the women scream for equal rights Their man wants to have an affair Children learn to hate the world And no one seems to careNow the kids play vids instead Their heroes are living on Wonder BreadLesson I learned in history book, now It's not what they told me Folk lore, folk lore, folk lore Your momma never told you thatSome things never change Some things stay the same Some things rearranged One thing I know for sure, your heroes always die",husker du,indie
82,"Welcome to this world that we live in Normal people going for a spin And we don't realize That it changes all our livesEvery day somebody's asking questions Someone wants to know if I know All the answers, or am I just guessing? Guess we'll never really knowSunday section gave us a mention Grandma's freaking out over the attention Now my friends abound They're coming back aroundLong distance on the other end Says I need them for a friend No matter what I choose I'm the one they want to use",husker du,indie
83,"Down on my flexible flyer To the bottom how fast I would go Just waiting for me under the tree And out in the snowA cowboy, a nurse or a fireman There's so many things that you can be You can set bigger goals, but set your soul Yeah, set your soul freeTimes, places and situations Lead us to an early grave When we get there we see Just what did we save?If your heart is a flame burning brightly You'll have light and you'll never be cold And soon you will know that you just grow You're not growing oldIf the wheels of your wagon are rusty You can paint them until they are new You can roll down a hill, but if you can't Then I pity you",husker du,indie
84,Find me a country Far from my home Sent me on an airline And they told me where I'm going Well I know they tried to get me here Just to see if I would fly So find meSo I found this civilization That they told me all about There was boats inside of waterfalls With people jumping out Of the ocean that kept flaming up But I know it's all a lie So find meThere's a thousand million voices They're screaming in my eyes Preachers in the forest Sirens in the sky Well I walked around and I cried a lot Thought that I would die Find me,husker du,indie
85,"It's just like a battle zone You got a bottle, now you're on your own Gotta be a scotch or a kamikaze None of those other weapons will faze meFirst of the last calls It's in your heart, it's in your mind First of the last calls Cashing it in before your timeHundred hundred hundred bottles on the wall You wonder if you can drink them all Gotta go home at 1:00 AM The bottle wins the battle again",husker du,indie
86,If I listened to the things that you said everything would fall apart If I did all the things that you do everything could fall apart Let's not listen to the things that they say everything can fall apart Let's think about our actions before we do them everything will fall apartI got nothing to do You got nothing to say Everything is so fucked up I guess it's natural that way.Everything falls apartIf I did all the things that you do everything could fall apart If I listened to all the things that you told me everything would fall apart Let's think about our actions before we do them everything will fall apart If we do all the things as we say everything can fall apart.I got nothing to do you got nothing to say everything is so fucked up I guess it's natural that wayI got nothing to do you got nothing to say everything is so fucked up I guess we like it that wayIf I listened to the things that you said everything,husker du,indie
87,I've got something she wants She's got something I need Got a lock on my heart And she's got the keys Softly spoken words of love These are what she says to me Honey be a man get off your kneesEvery heartbeat Every movement Every moment Every sigh Every everythingSomething in my heart Something in my arms Fell in love with your Possessive charms Softly spoken words of love This is what she says to me Got a lock on my heart And she's got the keys,husker du,indie
88,"Eight miles high and when you touch down You'll find that it's stranger than known Signs in the street that say where you're going Are somewhere just being their ownNowhere is there warmth to be found Among those afraid of losing their ground Rain gray town known for its sound In places small faces unboundRound the squares huddled in storms Some laughing some just shapeless forms Sidewalk scenes and black limousines Some living, some standing alone",husker du,indie
89,"Walking towards the boulevard She's studied it all before She buys herself a seat And sits on the floorTaking in a picture show She doesn't know where to go Is it a film, or is it real?She went into the movie She's been there ever since She walked out to the lobby For a box of Junior MintsShe never looks beyond the mirror Or the image that appears Well, I just watch the world go by And try to get her attention Scream at her, and I yell and scream at her And I scream, ice cream, I scream I scream  Merry Eiffel Tower High",husker du,indie
90,"I'm curious to know exactly how you are I keep my distance but that distance is too far It reassures me just to know that you're okay But I don't want you to go on needing me this wayAnd I don't want to know if you are lonely Don't want to know if you are less than lonely Don't want to know if you are lonely Don't want to know, don't want to knowThe day you left me, left me feeling oh so bad Still I'm not sure about all the doubts we had From the beginning we both knew it wouldn't last Decisions have been made the die has been castThe phone is ringing and the clock says four A.M. If it's your friends, well I don't want to hear from them Please leave your number and a message at the tone Or you can just go on and leave me alone",husker du,indie
91,"Can't explain the way I feel It's all so clear, it's all so real Some kind of game, they're all the same Don't need it 'cause I'm always to blameYou're freaking out all the time You've lost touch with reality again And what you do when you're alone Don't try to call me, just leave me aloneDon't try to call, don't try at all Forget my number, forget my name Don't try to call, don't try at all I'm never home when you're all aloneWell, now you say that you're OK I don't buy it when I see you around You fight and suss, what's the fuss I just told you, forget about us",husker du,indie
92,"If you're tired of all those other dances If you're tired of all those other moves You should do this dance that's really wayout You should do this dance that really groovesBuzz like a drone To that guitar tone Be the cool chick on the scene When you fly around like a queenDo the bee (16x)Jump around like you're having a real good time Jump around, then go and pollinate Do the bee when you are at a party Being a social insect is so greatIt's even money You'll impress your honey Build up a sweat And look at the attention you get",husker du,indie
93,"Don't have a life That I wanna live with you There's a thousand things That I'd rather do It's my life, told you There's none for you Just let me be You jam my grooveDon't have a life That I wanna live with you Every time I see you You're always down and blue You hide in yourself But that's nothing new Sorry but I don't Have room for youDon't have a life That I wanna live with you It's wild now, With you it'd be a zoo It's my life, told you There's none for you Just let me be You jam my grooveDon't have a life That I wanna live with you This is getting strange What're you trying to do? Told you there's none for you Just let me be You only jam my grooveDon't have a life (4x)Leave me be please (4x)",husker du,indie
94,"Well they divided up all the land And we've got states and cities Cities have their neighborhoods And more subdivisionsThere's countries divided by walls Oceans and latitudes And longitude, longing to find out Just what they're missingThey're lots of area codes And nine digit zip codes Secret decoder ring codes Arteries, shopping nodesWe'll invent some new computers Link up the global village And get AP, UPI, and Reuters To tell everybody the newsWe'll be one happy neighborhood Spread out across the world But who's going to stop that burglar From breaking in my house If he lives that far awayWe'll be just like old friends No means to your ends The police state is to busy And the neighborhood's getting out of handIt's not about my politics Something happened way too quick A bunch of men who played it sick They divide, conquerIt's all here before your eyes Safety is a big disguise That hides among the other lies They divide, conquerWell I expect I won't be heard Because my silence is assured Never a discouraging word They divide and conquerThey divide and conquer",husker du,indie
95,"Deadly skies Deadly night dreams Well it's no lie To say what I've seen I've seen the end Of the grand scheme 'Cause we all die By our worst meansI like to protest, but I'm not sure what it's for I guess I've got no control over the threat of nuclear war I made a sign to carry to show that I really care I've heard it does some good if the television people are thereDead trees, dead leaves, deadly skies",husker du,indie
96,"DianeHey little girl, wanna go for a ride? Ther's room in my wagon its park right outside We could cruise down Robert Street all night long But I think I'll just rape you, and kill you insteadDiane, Diane, DianeI heard there's a party down at Lake Cove It would be so much easier if I drove We could check it out, we could go and see Oh won't you come and take a ride with meWe could lay in the weeds for a little while I'll put your clothes in a nice, neat little pile You're the cutest girl I've ever seen in my life It's all over now, and with my knife",husker du,indie
97,Well I'm standing in the queue And I can't stand anymore missing you And I can't stand the pain 'Cause I can't get home 'cause of a hurricane DEAD SET ON DESTRUCTIONThere's no flights home today And no services out on the motorway And I can't leave the ground And I can't find a place now to put her downThe Atlantic winds are high There's only one virgin and she don't fly And they can't land the plane And they can't get home 'cause of a hurricane,husker du,indie
98,A nine digit number For every living soul That is all they talk about At Data Control They know everything about you Keeping secrets is too hard Your life is all recorded for you In holes punched in computer cardsData Control (digital readout) Data Control (perforated feedout) Data Control (microfilm files) Data Control (1984 style)A multinational corporation A stockholder's dream A nightmare of diversity A defense system so supreme Too technical to talk about Too complex for layman's brains It's enough to make you paranoid Or drive you crazy losers sane,husker du,indie
99,"Don't speak unless spoken to and then you don't say much you think you're so self-righteous but your mind is out of touchYou're afraid you're afraid of being wrong always be the passive one and go along you're afraid you're afraid to speak your mind that's not for me, not for me, not for meLiving in a crystal maze Fucked, you can't get out never be the agitator unless you know what it's all about",husker du,indie
100,Going out each day to score She was no whore But for me Celebrating every day The way She thought it should beAnd I don't know what to do Now that pink has turned to blueShe was always by my side And never tried To leave Standing up for me And like a tree For what she believedNo more rope And too much dope She's lying on the bed Angels pacing Gently placing Roses 'round her head,husker du,indie
101,Well the actual condition of my mind Is elusive as the answers that I find I keep going through transition From doubt to indecision It's the actual condition of my mindWell the actual condition of my soul Sometimes feels like being sucked into a hole And I've come to this position Regardless of religion It's the actual condition of my soulThe actual condition of my heart Feels like two hands that are ripping it apart I keep losing definition But still I keep on wishin' It's the actual condition of my heart,husker du,indie
102,"The most intense of burning hells Blasting expectations into smithereens Never feeling normal, can't accept the truth Resign myself to hating it, I hate it allCan't say that I don't like it Because the words won't come out right All I feel is bitter, and it won't make it better59 times the pain, I could never be like you 59 times the pain, I could never be like you 59 times the painNever figured out eating 3 meals a day When the people sit in their broken-down homes Look at the photos from different eras gone by Shows the changes, and I hate them allDon't want to live with myself Can't live with what goes on All I see is the humiliation I wish it was gone",husker du,indie
103,"Fight for your country Fight for your life Days are numbered Soon dismemberedUltracore, ultracore We don't wanna die in your fucking war Ultracore, ultracore It's either them or us to fightBite on a live wire Chew on a live wire Days are numbered Soon dismembered",husker du,indie
104,"Panhandle, pedal faster Playing card, listen, master Pointed gun, aim to please No one talking, no one sees Take a stand and collect Images and imageless Think in rhymes every time Someone was a friend of mineVisionary, in a cage, Londonderry Visionary, foggiest notion, visionary Visionary Strip away the silver and the goldTorn up stories in your cage Never time to be a sage So sublime Growing old before your time",husker du,indie
0,Goodnight my love Remember me as you fall to sleep Fill your pockets with the dust and the memories That rises from the shoes on my feetI won't be back here Though we may meet againI know it's dark outside Don't be afraid Everytime I ever cried from fear Was just a mistake that I made Wash yourself in your tears And build your church On the strength of your faithPlease Listen to me Don't let go Don't let this desperate moonlight leave me With your empty pillow Promise me the sun will rise againI too am tired now Embracing thoughts of tonight's dreamless sleep My head is empty My toes are warm I am safe from harm,slint,indie
1,"Let me in, the voice cried softly, from outside the wooden door. Scattered remnants of the ship could be seen in the distance, Blood stained the icy wall of the shore.I'm the only one left. The storm, took them all, He managed as he tried to stand. The tears ran down his face. Please, it's cold.When he woke, there was no trace of the ship. Only the dawn was left behind by the storm. He felt the creaking of the stairs beneath him. That rose, from the sea, to the door.There was a sound at the window then. The captain started, his breath was still. Slowly, he turned.From behind the edge of the windowsill, There appeared the delicate hand of a child. His face was flush and timid. He stared at the captain through frightened eyes.The captain reached for something to hold on to, Help me, he whispered, as he rose slowly to his feet. The boy's face went pale, He recognized the sound.Silently, he pulled down the shade against the shadow. Lost in the doorstep of the empty house.I'm trying to find my way home.I'm sorry... ...and I miss you.I miss you. I've grown taller now. I want the police to be notified. I'll make it up to you, I swear, I'll make it up to you.I miss you.",slint,indie
2,"I knew these two people. And, um...a boy and a girl, And they liked to hang together.They were nice people. Um...they were the people, That made you feel good To be around.Anyway, the thing was, One day, they started acting Kinda funny...kinda weird.They started being seen, Exchanging tokens of affection. And there were rumors that they were, Engaging in(?).I think that they'd run out of time.You know what happened to them? You know what they do? What they became? You know what happened to them? You know what they do? What they became? You know what happened to them?",slint,indie
3,"Don stepped outside. It felt good to be alone. He wished he was drunk, Thought about something he said, And how stupid it had sounded He knew he should forget about it and decided to piss, but he couldn't... (A plane passed silently overhead, the streetlights, and the buds on the trees and the night, were still.)It finally came, he took a deep breath. It made him feel strong, and determined, To go back inside.The light. Their backs. The conversation. The couples, romancing, so natural. His friends stare, With eyes, like the heads of nails. The others. Glances. With amusement, With evasion, With contempt. So distant, With malice, For being a sty In their engagement, Like swimming underwater in the darkness, Like walking through an empty house, Speaking to an imaginary audience, being watched from outside, by no-one (A song without a key) He could not dance to anything.Don left, And drove, And howled, And laughed, At himself. He felt he knew what that was.Don woke up, And looked at the night before. He knew what he had to do. He was responsible. In the mirror, He saw his friend.",slint,indie
4,I live in a castle I am a prince On days I try To please my queenSoon as I start to smile My smiling queen Who sits across the table By the food she madeLike a bat I flushed the girl And I flew out my back door And I came to no one no more She ran without glances And railed like a red coal trainEyelids are open When the sun is high I slip away from my queen's Grey stateI can be settled down and be doing just fine Until I heard that old train Rolling down the lineWith the light she disappeared And set me in a whirl And i hope that beautiful girlI set a fire burning And I railed on through the night I set a fire burning And I railed on through the nightShe peeked around the corner She offered me her hand My teeth touched her skin Then she was gone againNow my queen is fine In her early grave After that girl I'll keep her warm There's nothing more to save,slint,indie
5,"Past where the river bends. Past where the silo stands. Past where they paint the houses. Past where they paint the houses.Take away, something that you know. The reason, that you're always there. Use it, 'til you're through. But remember, when the time comes, You got to let go.Past where the river bends. Past where the silo stands. Past where they paint the houses. Past where they paint the houses.",slint,indie
6,"I stepped out onto the midway. I was looking for the pirate ship and saw this small, old tent at one end. It was blue, and had white lights hanging all around it. I decided to check out the tent, it seemed I could hear music coming from inside. As I walked toward it, I passed a crowd of people at the sideshow. I couldn't figure out why they would want to wait in line. I pulled back the drape thing on the tent. There was a crystal ball at the table, and behind it, a girl wearing a hat. She smiled, and asked me if I wanted my fortune read. I said okay, and sat down. I thought about it for a minute, and asked her if she would rather go on the roller coaster instead.Creeping up into the sky. Stopping, at the top and, starting down. The girl grabbed my hand, I clutched it tight. I said good-bye to the ground.Far below, a soiled man. A bucket of torn tickets at his side. He watches as the children run by. And picks his teeth. Spinning 'Round, my head begins to turn. I shouted, and searched the sky for a friend. I heard the fortune teller, screaming back at me. We stuck out our hands, and met the winds.The girl falters as she steps down from the platform. She clutches her stomach, and begins to heave. The ticket-taker smiles, and the last car is ready. Who told you that you could leave?The sun was setting by the time we left. We walked across the deserted lot, alone. We were tired, but we managed to smile. And the gate I said goodnight to the fortune teller. The carnival sign threw colored shadows on her face, but I could tell she was blushing.",slint,indie
0,"In crowded bars, at subway carsWhenever you are next to me, center of gravity, can't feel both feet on the groundWalking home after dark, past the softball parkIt's clear to me, according to a rule I learned one day in school Basic geometry: two halves of a circle, you and meIt's a familial song we've known so longYour clever cuts into me as long as you're next to me I can't feel both feet on the ground",yo la tengo,indie
1,"Locked in a kiss, outsiders cease to exist We'll shut it out (of the fist) Outsiders cease to exist We'll shut it outEight o'clock, the lights are on at Shea Phone turned down, we've nothing much to say Dozing off the TV drones House key makes them turn and glance for homeLocked in a kiss, outsiders cease to exist Flayed of the fist Outsiders cease to exist We'll shut it out",yo la tengo,indie
2,"When I heard the knock on the door I couldn't catch my breath Is it too late to call this offWe could slip away, wouldn't that be better Me with nothing to say, and you in your autumn sweaterI tried my best to hide In a crowded room, it's nearly possible I wait for you, oh, most patientlySo I looked for your eyes And the waves looked like they'd pour right out of them I'll try hard, I'll try always But it's a waste of time It's a waste of time if I can't smile easily Like in the beginning In the beginning...",yo la tengo,indie
3,"I will go if you say you'll go do you want to go I won't talk at all but I'll go for a ride I will go if you just let go do you want to go Is it all because of the time I took your advice I will go if you still want to go do you want to go And I will show what you want me to show do you want to know Until there's nothing left in the world to show you Only go where I don't know do you want to go You don't talk at all, but it's alright Feeling bold but your nose is cold like it's make of snow Is it all because of the time you took my advice If you put your hand in my palm I won't let it go Until there's nothing left in the world to make meSummer steaks and summer stays too long Autum comes and all of the sudden it's gone Tiny birds sit patiently Side by side on a wire Darker days and leaves in shapes so true Wind unfolds on nights so black their blue Tiny birds fly silently Side by side in the sky Don't be sad when it's time to say goodnight I'll be there to make sure that you sleep tight I'm your friend when you need a friend Until there's nothing left in the world to make you cry",yo la tengo,indie
4,"Come along with me to my little corner of the world Dream a little dream in my little corner of the world You'll soon forget that there's any other place Tonight, my love, we'll share a sweet embraceAnd if you care to stay in my little corner of the world We could hide away in my little corner of the world I always knew that I'd find someone like you So welcome to my little corner of the worldAnd if you care to stay in our little corner of the world We could hide away in our little corner of the world We always knew that we'd find someone like you So welcome to our little corner of the world",yo la tengo,indie
5,"Driving in the south, the motor's on fire Let's put it out, before the flames go higherMonday matinee, in pull we are life's throb So hard to choose between conceit and rockSome college in the spring, the sound is all wrong Reset the mate to our Flamin Groovies songDriving, night again, they're late, car crash We'll turn to look unless we're going too fast",yo la tengo,indie
6,"i followed you   ..foolishly you were at a smoky bar, you were out til three sat alone inside my car, it was nearly four we were gonna wait for you all night so i locked the doori was gonna spend the night, coulda been okay we were gonna talk all night, till i went away remember how you used to say, can't stay up late a minute later we're older now, i can't stay awake i'm driving by your parent's farm, in the Chevrolet i remember that rusty car, like it was yesterdaysaw my brother driving by, the other day i wished that i'd go out to him, but he drove away saw my sister standing there, standing in rain then i thought about nothing, that it feels the sameanother day, come and gone don't think i can ever sing that song little secrets we bring along i'm taking my time, trailing behind, i thought of you today is the day i think of you",yo la tengo,indie
7,"Not much Friday night, pinball, Lower East Side Walked halfway past and into the bar I used to think about you all the time I would think about you all the time Now it just feels weird, that there you are The damage is doneFeeling like a kid again, my eyes are glued to the floor I hope I mumbled goodbye as you walked out the door The damage is done",yo la tengo,indie
8,"Ronnie, Ronnie please, come on I asking you to (watch) out for me please (watch out) Tell me nothing bout cha gonna do Ronnie, Ronnie, watch out (for me) Watch out I'm not scared Is it really, really, really so hard to do to just (watch) out for me please? (watch out) It's the only thing on my mind Ronnie, Ronnie, watch out (for me) Watch out pretty please Cause you never treated me no kindI wanna see you smile And when I wanna see you smile I wanna see you smile Now! (do, do, do...)And if you watch out for me I swear I'll watch out for youRonnie, I'm gonna ask you one more time for you to (watch) out for me please (watch out) Tell me nothing bout cha gonna do Ronnie, Ronnie, watch out (for me) Watch out I'm not scared Is it really, really, really so hard to do to just (watch) out for me please? (watch out) It's the only thing on my mind Ronnie, Ronnie, watch out (for me) Watch out pretty please Cause you never treated me no kindI wanna see you shake And when I wanna see you shake I wanna see you shake Now! (do, do, do...)And if you watch out for me I swear I'll watch out for youRonnie, I'm gonna ask you one more time for you to (watch) out for me please (watch out) Tell me nothing bout cha gonna do Ronnie, Ronnie, watch out (for me) Watch out I'm not scared Is it really, really, really so hard to do to just (watch) out for me please? (watch out) It's the only thing on my mind Ronnie, Ronnie, watch out (for me) Watch out pretty please Cause you never treated me no kindI asking you to (watch) out for me please (watch out) Tell me nothing bout cha gonna do Ronnie, Ronnie, watch out (for me) Watch out I'm not scared Is it really, really, really so hard to do to just (watch) out for me please? (watch out) It's the only thing on my mind Ronnie, Ronnie, watch out (for me) Watch out pretty please Cause you never treated me no kindI wanna see you smile And when I wanna see you smile I wanna see you shake And when I wanna see you shake I wanna hear you laugh And when I wanna hear you laugh I wanna see you RIGHT NOW! And when I wanna see you right here now (do, do, do,...) To watch out, for me please And watch out, for me please Now c'mon, one more time, for me please Ronnie watch out for me please Ronnie, Ronnie watch out, for me please And watch out, for me please! (ba baaa ba ba baaa...)",yo la tengo,indie
9,"Talking words, angry words Hang in the air, we don't dare Sky went gray, wake in white Hangs in the air, we don't dareAnd there's a thousand reasons I don't need them to help the fired flare And even as we near it, I can't hear it Files in the air We don't dare",yo la tengo,indie
10,As he fired up the drum machine He stole a glance at the empty seats He took a minute to retune his guitar As the hour grew lateI wanna send this out to Richie Vey In his thrift-store corner of the world His soul is my cheap laugh As the hour grows late,yo la tengo,indie
11,"Scold me, that's all you've got to say Coldly hurt me and turn away You say I'm not sorry that I'm resolved to what is next I head for the shadowsHold me, taking it back in tears You've told me, slowly confessed your fears But I've got myself to protect It's too soon for me to forget I wait in the shadowsIn the shadows, where I end up loved They help me see that I've finally won We wait in your heartSo until I truly believe That your words convey what you mean I wait in the shadows I wait in the shadows I don't mind the shadows",yo la tengo,indie
12,"Whatever you want from me, whatever you want I'll do Try to squeeze a drop of blood from a sugarcubeTry to be more assured, try to be more right there Try to be less uptight, try to be more aware Whatever you want from me, is what I want to do for you Sweeter than a drop of blood from a sugarcubeAnd though I like to act the part of being tough I crumble like a sugarcube for youWhatever you want from me, whatever you want I'll do I will try",yo la tengo,indie
13,"What's the matter, why don't you answer What's the matter with me Cause it's so hard to be Free and easy, we'll disappear completely Hardly as I've known it's gladYou're heart is broken, and the doors are open As you're hoping to be There's brighter places to see Hands need warning, early in the morning Hardly as I've known a surpriseNo, don't warn me I know it's wrong, but I swear it won't take long And I know, you know, It makes me sigh; I do believe in loveAnother season, but the same old feelings Another reason could be I'm tired of aching, summer's what you make it But I'll believe what I want to believe",yo la tengo,indie
14,"You tell me summer's here, And the time is wrong. You tell me winter's here and your days... Are getting long.Tears are in your eyes... tonight.You tell me that you haven't, Slept in days. You tell me sleeping only makes you tired... Anyway.Tears are in your eyes... tonight. Tears are in your eyes... every night.Althought you don't believe me you're strong. Darkness always turns into the Dawn. And you won't even remember this for long... When it ends allright.Please tell me how... you know tomorrow... staring at your shoes.Tears are in your eyes... every night. Tears are in your eyes... every night. Tears are in your eyes... tonight.",yo la tengo,indie
15,"Do you need someone to hide behind Well I don't mind Well I don't mind Do you need to be alone to unwind Well that's alright That's alright Sure I know its hard Know that it's that way for everyone For every one Something go wrong Sing so low you even blame the sun You blame is at the cause Of the shadows on the wall They're not as bad as they appear Could it  be that it's the season of the sharkDo you need someone to help you through Well I don't know I don't know Someone to take questions with you I don't know I don't knowI want to be The one to make you feel okay right now Some way, some how So when I fall short I sink so low that I even blame the clouds For blocking out the sun And the shadows on the wall That's why you feel aloneCould it be that it's the season of the shark?Please don't be afraid No matter how much out there scares you so Scares you so Just look around If it's not me then someone else you know And I don't belong at all Ignore the shadows on the wall They don't mean a thing Could it be that it's the season I believe that it's the season of the  sharkCould it be that it's the season of the shark",yo la tengo,indie
16,"Walking on 10th Street The guy in front of me, Walkman, headphones on, Stones cranked The thing that caught my ear, singing loud and clear Well every couple of steps I heard ""Woo-woo"" And he said it so un-self-consciously That never it would occur to me that He revealed himself and I'd offer a blueI was drunk the night we met, I might try to forget Except I know so were you I don't really care, cause we went on from there And I try not to hide from what is true The other night I had this dream You told me what you want from me I gave it to you instantly and I woke up without a clue",yo la tengo,indie
17,"I'm gonna wake you up early cause I'm gonna take a ride with you We're going down to the auto shop, I'll tell you what we're gonna do Get on the ride, no sweat, sure we'll take you anywhere you want me toFirst gear, it's all right Second gear, hang on tight Third gear, ain't I right Faster, it's all rightIt's not a big motorcycle, just a groovy little motorbike It's more fun than a barrel of monkeys, that two-wheel ride We'll go on into the hills or anywhere you wanna decideWe'll ride some hills like a champ because my Honda's built really light When I go into the turn, lean with me, hang on tight I think I'll put on the lights, so I can ride mine under the night",yo la tengo,indie
18,"Well, it's 1 PM again I guess I'm ready to begin And it's reeling, there is a feeling Let's not make any sudden movesYou don't have to show me how But I'm not ready to right now There is a feeling, and it's reeling Let's not make any sudden movesAnd if we don't leave today There's no hurry anyway I'm on the road here, safe at home here So let's make sure we're sure That it is reeling, and I'm feeling Let's not make any sudden moves",yo la tengo,indie
