lyrics,artist
Now I wanna wrestle in the garden I'm on my way to stardom I know I'm ready I know I'm great But first I have to get in shapeCause I've got my eyes on the Russian Bear Gonna tear him up I swear This guy thinks he's the champion Gonna take his belt and beat him!I'm the crusher king of the ring I'm the crusher king of the ring I'm the crusher king of the ring I'm the crusher king of the ringI'm ready for a match with the Russian Bear Gonna pile drive him pull his hair I might have a foreign object in my trunks I might have to use on that punkGot the hardest hold you can put on anyone If you're my victim you're beaten I'm a lean mean fighting machine Powerful and strong like King KongI'm the crusher king of the ring I'm the crusher king of the ring I'm the crusher king of the ring I'm the crusher king of the ringStarted having second thought I was scared as hell The last thing I wanted was to hear them ring the bell I mean the Russian Bear could probably tear me limb from limb He'd probably grin be real happy with himself This is not good for my health I'm not coming out of the dressing room And get beaten up by that goonGo back to Russia go back home! Don't wanna get a broken bone Or a lump on my head Ain't gonna hide under the bedI'm the crusher king of the ring I'm the crusher king of the ring I'm the crusher king of the ring I'm the crusher king of the ring I'm the crusher (crusher)I'm the Crusher,ramones
"Winter is here and it's going on two years swallow my pride And things were looking very grim but they're looking good again Swallow my pride Loose lips sink ships, they say but isn't it always that way? Swallow my pride, oh yeah, oh yeah, oh yeah Winter is here and it's going on two years swallow my pride And things were looking very grim but they're looking good again Swallow my pride Gonna have a real cool time and everything's gonna be real fine Swallow my pride, oh yeah Winter is here and it's going on two years swallow my pride And things were looking very grim but they're looking good again Swallow my pride Gonna have a real cool time and everything's gonna be real fine Swallow my pride, oh yeah",ramones
I went out today for a walk in the rain I was so sad and blue I could Feel any pain I was worried about everything my head began to how I am running away from myself there's too many demons around here nowEverybody I don't know what to say I wish I could take the pain away Everybody I don't know what to say I wish I could take the pain awayBut that can't happen and everybody knows it's true And if you have to know I'll never understand you So if you have to go then you'd better go now Go off somewhere safe I hope you will somehowEverybody I don't know what to say I wish I could take the pain away Everybody I don't know what to say I wish I could take the pain awayEverybody I don't know what to say I wish I could take the pain away Everybody I don't know what to say I wish I could take the pain away,ramones
"Time to live, time to lie. Time to laugh, time to dieTake it easy baby. Take it as it comes. Don't move too fast if you want to love to last and you've been moving much too fast.Time to walk, time to run. Time to aim your arrows at the sun.Take it easy baby. Take it as it comes. Don't move too fast if you want to love to last and you've been moving much too fast.Glorious blow. You like it more and more. Take it as it comes. Mission lies it anymore.Take it easy baby. Take it as it comes. Don't move too fast if you want to love to last and you've been moving much too fast. Moving much too fast. Moving much too fast.",ramones
SURFIN' SAFARILet's go surfin' now Everybody's learning how Come on a safari with me (Come on a safari with...)Early in the morning we'll be startin' out Some honeys will be coming along We're loading up our woody with our boards inside And headin' out singing our songCome on (surf route) baby wait and see (surfin' safari) Yes I'm gonna (surfin route) take you surfin' (surfin' safari) with me Come along (surfin route) baby wait and see (surfin' safari) Yes I'm gonna (surfin route) take you surfin' (surfin' safari) with meLet's go surfin' now Everybody's learning how Come on a safari with me (Come on a safari with...)At Huntington and Malibu They're shooting the pier At Rincon they're walking the nose We're going on safari to the islands this year So if you're coming get ready to go Come on (surfin') baby wait and see (surfin' safari) Yes I'm gonna (surf route) take you surfin' (surfin' safari)with me Come along (surf route) baby wait and see (surfin' safari) Yes I'm gonna (surf route) take you surfin' (surfin' safari)with meLet's go surfin' now Everybody's learning how Come on a safari with me (Come on a safari with...)They're anglin' in Laguna in Cerro Azul They're kicking out in Dohini too I tell you surfing's mighty wild it's getting bigger every day From Hawaii to the shores of PeruCome on (surf route) baby wait and see (surfin' safari) Yes I'm gonna (surf route) take you surfin' (surfin' safari) with me Come along (surf route) baby wait and see (surfin' safari) Yes I'm gonna (surf route) take you surfin' (surfin' safari) with meLet's go surfin' now Everybody's learning how Come on a safari with me (Come on a safari with...)With me Surfin' Safari.,ramones
"(Brian Wilson/Jan Berry) I bought a pretty cool wagon and we call it a woody (Surf City, here we come) You know, it's not very cherry, it's an oldie but a goody (Surf City, here we come) Well, it ain't got a backseat or a rear window But it still gets me where I wanna go Chorus: And we're goin' Surf City, 'cause it's two to one You know we're goin' Surf City, gonna have some fun Yeah we're goin' Surf City, 'cause it's two to one You know we're goin' Surf City, gonna have some fun, now They say they never roll the scoops, because there's always something goin' (Surf City, here we come) You know, they're either out surfin' or they got a party growin' (Surf City, here we come) Well it's two swingin' honey for every guy And all you gotta do is just wink your eye (chorus) And if my woody breaks down, I'll get somewhere as a surfer (Surf City, here we come) I'll strap my board to my back and hitch a ride in my wet-suit (Surf City, here we come) And when I get to Surf City, I'll be shootin' the curl And checkin' out the parties for surfer girls (chorus)",ramones
"You think we look pretty good together You think my shoes are made of leatherBut I'm a substitute for another guy I look pretty tall but my heels are high The simple things you see are all complicated I look pretty young, but I'm just back-dated, yeahSubstitute your lies for fact I can see right through your plastic mac I look all white, but my dad was black My fine looking suit is really made out of sackI was born with a plastic spoon in my mouth The north side of my town faced east, and the east was facing south And now you dare to look me in the eye Those crocodile tears are what you cry It's a genuine problem, you won't try To work it out at all you just pass it by, pass it bySubstitute me for him Substitute my coke for gin Substitute you for my mum At least I'll get my washing done",ramones
"I wish I was someone else I'm confused, I'm afraid, I hate the loneliness And there's nowhere to run to Nothing makes any sense, but I still try my hardest Take my hand Please help me man 'Cause I'm looking for something to believe in And I don't know where to start And I don't know where to begin, to begin If I was stupid or naive Trying to achieve what they all call contentness If people weren't such dicks and I never made mistakes Then I could find forgiveness Take my hand Please help me man 'Cause I'm looking for something to believe in And I don't know where to start And I don't know where to begin, oh no I can't be someone else I don't feel that it's hopeless I don't feel that I'm useless I can't throw it all away I need some courage to find my weakness And with your love, I know with all my heart I can win 'Cause I'm looking for something to believe in And I just need something to believe in I'm looking for something to believe in And I just need something to believe in",ramones
"Walking through the cross fire heart Feeling heavy and hopeless. Wonderin' how I ever Will see through this darkness. Every drop of blood can be so beautiful, And I sure was bleedin' the drops by the bucketful.I have the strength to endure and all the love so pure. I have the strength to endure because... because...I'm not afraid to tell her just how things work. Ride a hurricane through the fast lane. Always looking over my shoulder.She said, ""There's something about you, And neon lights always glow hot. Baby we can see this through, just give me All the strength you've got.""I have the strength to endure and all the love so pure. I have the strength to endure because... because...I'm not afraid to tell her just how things work. Ride a hurricane through the fast lane. Always looking over my shoulder.She said, ""There's something about you, And neon lights always glow hot. Baby we can see this through, just give me All the strength you've got.""I have the strength to endure and all the love so pure. I have the strength to endure because... because...",ramones
"Everywhere I hear the sound of marching, charging feet, boy 'Cause summer's here and the time is right For fighting in the street, boyBut what can a poor boy do Except to sing for a rock 'n' roll band 'Cause in sleepy London town There's just no place for a street fighting man, noHey, think the time is right for a palace revolution But where I live the game to play is compromise solutionWell, then what can a poor boy do Except to sing for a rock 'n' roll band 'Cause in sleepy London town There's just no place for a street fighting man, noHey, said my name is called disturbance I'll shout and scream, I'll kill the king, I'll rail at all his servantsWell, what can a poor boy do Except to sing for a rock 'n' roll band 'Cause in sleepy London town There's just no place for a street fighting man, no",ramones
"When the truth is found to be lies And all the joys within you dies Don't you want somebody to love Don't you need somebody to love Wouldn't you love somebody to love You better find somebody to loveWhen the garden flowers baby are dead yes And your mind is full of red Don't you want somebody to love Don't you need somebody to love Wouldn't you love somebody to love You better find somebody to loveYour eyes, I say your eyes may look like his But in your head baby i'm afraid you don't know where it is Don't you want somebody to love Don't you need somebody to love Wouldn't you love somebody to love You better find somebody to loveTears are running ah running down your breast And your friends baby they treat you like a guest Don't you want somebody to love Don't you need somebody to love Wouldn't you love somebody to love You better find somebody to love",ramones
"I wish I was someone else I'm confused I'm afraid I hate the loneliness And there's nowhere to run to Nothing makes any sense But I still try my hardest Take my hand Please help me man'Coz I'm looking for something to believe in And I don't know where to start And I dont' know where to begin, to beginIf I was stupid or naive Trying to achieve what they all call contentness If people weren't such dicks And I never made mistakes Then I could find forgiveness Take my hand Please help me man'Coz I'm looking for something to believe in And I don't know where to start And I dont' know where to beginOh NoI can't be someone else I don't feel that it's hopeless I don't feel that I'm uselessI can't throw it all away I need some courage to find my weakness And with your love I know with all my heart I can win'Coz I'm looking for something to believe in And I just need something to believe in...",ramones
"Spiderman, Spiderman Does whatever a spider can Spins a web any size Catches thieves just like flies Look out, here comes the SpidermanIs he strong? Listen Bud He's got radioactive blood Can he swing from a thread ? Take a look overhead Hey, there! There goes the SpidermanIn the chill of the night At the scene of a crime Like a streak of light He arrives just in timeSpiderman, Spiderman Friendly neighborhood, Spiderman Wealth and fame, he ignores Action is his reward Look out, here comes the SpidermanSpiderman, Spiderman Friendly neighborhood, Spiderman Wealth and fame, he ignores Action is his reward To him, life's a great big bang up Whenever there's a hang up You'll find the Spiderman!",ramones
"Somebody Somebody Put Something In My Drink SomebodyAnother night out on the street Stopping for my usual seat Oh, bartender, please(Dacqari) tonic's my favorite drink I don't like anything colored pink That just stinks...it's not for meIt feels like somebody put something Somebody put something in my drink Somebody put something Somebody put somethingBlurred vision and dirty thoughts Feel (out of place), very distraught Feel something coming onKick the jukebox, slam the floor Drink, drink, drink, drink some more I can't think Hey! What's in this drink?It feels like somebody put something Somebody put something in my drink Somebody put something Somebody put something in my drink Somebody put something Somebody put something in my drink Somebody put something...in my drink...in my drink...in my drink...in my drinkSo you think it's funny A college prank Goin' insane for something to drink Feel a little dryOh, I couldn't care what you think of me Cause somebody put something in my drink I can't think Hey! Give me a drinkIt feels like somebody put something Somebody put something in my drinkSomebody put something Somebody put something in my drink",ramones
"Tired of naggin' nothin's ever happenin' That's the attitude that isn't fun a bottle of Wine, a tube of glue I don't know what to doI am just a guy who likes to rock and roll I am just a guy who likes to get drunk I am just a guy who likes to dress punk Get my kicks an' live up my lifeTired of complaints I am ready for fun But I'll make friends with anyone Are you out there somebody like me If you are, I hope that you can seeI am just a guy who likes to rock and roll I am just a guy who likes to get drunk I am just a guy who likes to dress punk Get my kicks an' live up my lifeDon't go to school don't make me laugh Can't hardly spell, can't do math In the bar or out on the street At the concert at the boutiquie",ramones
hangin out on the avenue lookin for somethin to do didnt know when we first met that you would be such a pest dont go callin on the phone i dont need your dial tone you been treatin me so bad youre the best girl that i ever had oh oh oh baby oh oh oh honey oh dont you know you make me wanna smash you fightin on the avenue i knocked some sense into you oh i know its not enough you think youre so damn tough all this talk about suicide too many pills too many lies oh baby youre no good you see one one one get away from me oh oh oh baby oh oh oh honey oh dont you know you make me wanna smash you oh oh oh baby oh oh oh honey oh dont you know you make me wanna smash you ah go fightin on the avenue you make me wanna smash you you make me wanna smash you oh hangin out on the avenue lookin for somethin to do didnt know when we first met that you would be such a pest i picked up the phone it rings baby make me wanna smash your head you been treatin me so bad youre the best girl that i ever had so oh oh oh baby go go go honey oh dont you know you make me wanna smash you oh oh oh baby go go go honey oh dont you know i know you know you make me wanna smash you smash you,ramones
Lying in bed one summer's night Everything wasn't alright Something started crawling on me A S-L-U-GI saw her walking in the woods last night And I knew something wasn't right S-L-U-G No no no no why'd she have to go-oh-oh-oh No no no no why'd she have to go-oh-oh-ohAnd I know that if I had her back today Yeah I know (I know) I know (I know) Why is it always this way?Lying in bed one summer's night Everything wasn't alright Something started crawling on me A S-L-U-GI saw her walking in the woods last night And I knew something wasn't right S-L-U-G No no no no why'd she have to go-oh-oh-oh No no no no why'd she have to go-oh-oh-ohAnd I know that if I had her back today Yeah I know (I know) I know (I know) Why is it always this way?S-L-U-G S-L-U-G S-L-U-G S-L-U-G S-L-U-G S-L-U-G S-L-U-G S-L-U-G,ramones
"Sheena is a punkrocker - Rocket to RussiaWell the kids are all hopped up and ready to go They're ready to go now They've got their surfboards And they're going to the discotheque a go go But she just couldn't stay She had to break away Well New York City really has it all Oh yeah, oh yeahSheena is a punk rocker Sheena is a punk rocker Sheena is a punk rocker now She's a punk punk, a punk rocker Punk punk, a punk rocker Punk punk, a punk rocker",ramones
Sitting in my room record player on Sitting in my room humming a sickening tune Sitting in my room something to do soonWe know what we think of them the problems just Keep piling in they got complaints about everythingIt's us against them It's us against them It's us against themThey just wanna worry that's not what any kid Should have to do they just wanna be so lame Maybe they should try and sniff some glue,ramones
"She's a sensation She's a sensation She looks a so sweetShe's a sensation She's a sensation Good enough a to eatShe's a sensation oh-oh-oh She looks A so fine She's a sensation She's a Sensation I'm gonna make a her mineNo matter what you do I give my heart to you And oh-oh-baby I will give to you no matter What they say yeah, we can find a way And oh-oh-baby we can find a wayI didn't know it till I walked you home That, I feel the way I do and I don't care What the neighbors say I always will be true I always will love you love you a-wo-wo-wo-wo",ramones
"Yeah yeah she's the one Yeah yeah she's the one When I see her on the street You know she makes my life complete And you know I told you so She's the one, she's the one Yeah yeah she's my girl Yeah yeah she's my girl When I see her on the street You know she makes my life complete And you know I told you so She's the one, she's the one She's the one Know I'll never find a girl like you But in my heart I'll always love you Yeah yeah she's the one... When I see her on the street You know she makes my life complete And you know I told you so She's the one, she's the one She's the one Know I'll never find a girl like you But in my heart I'll always be true Yeah yeah she's the girl The best girl in the whole wide world When I see her on... She's the one She's the one, she's the one, she's the one She's the one, she's the one, she's the one She's the one, she's the one, she's the one",ramones
She's a little lost girl in her own little world She looks so happy but she seems so sad ah ah oh yea oh oh oh yea She's a little lost girl in her own little world I'd like to help her I'd like to try ah ah oh yea oh oh oh yeaShe talks to birds she talks to angels she talks to trees she talks to bees She don't talk to me Talks to the rainbows and to the seas she talks to the treesShe don't talk to me Don't talk to meYou know she drives me outta my mind You know she drives me outta my head You know she drives me outta my mind You know she drives me outta my headShe talks to birds she talks to angels she talks to trees she talks to bees She don't talk to me Talks to the rainbows and to the seas she talks To the trees She don't talk to me don't talk to meShe's a little lost girl in her own little world She looks so happy but she seems so sad ah ah oh yea oh oh oh yea She's a little lost girl in her own little world I'd like to help her I'd like to try ah ah oh yea oh oh oh yeaShe talks to birds she talks to angels she talks to trees she talks to bees She don't talk to me Talks to the rainbows and to the seas she talks to trees She don't talk to me Don't talk to me She don't talk to me don't talk to me She don't talk to me Don't talk to me She don't talk to me don't talk to me,ramones
"What makes you think she'll go with you What makes you think you're better than me You think you can read her mind Maybe you're just looking for a good time Maybe you can give her more Tell me what you're doing this for Stay away from her, 'cause it's making me angryDon't tell me how to love my baby Don't tell me how to love my baby Don't tell me how to love my baby Don't tell me how to love my baby She belongs to meYou come around looking for kicks But I know all about your dirty tricks now You think you took away my dream Ain't gonna be easy 'cause I get real mean Get out of here, get out of my life You're gonna be sorry if we have to fight Stay away from her, 'cause it's making me angryDon't tell me how to love my baby Don't tell me how to love my baby Don't tell me how to love my baby Don't tell me how to love my baby She belongs to meDon't tell me how to love my baby Don't tell me how to love my baby Don't tell me how to love my baby Don't tell me how to love my baby Don't tell me how to love my baby Don't tell me how to love my baby Don't tell me how to love my baby Don't tell me how to love my baby She belongs to me She belongs to me She belongs to me",ramones
"Smooth bore, scattergun, you are the only one To cover me When I sleep, cover me in my dreams carry a smooth bore Scattergun, steal from me there'll be no time to run I got The bead on you, she fires true Take what you want and I'll Do what I have to do Smooth bore, scattergun, scattergun, scattergunTriple-O bucks the only shot for me Cut any man right off at the knees Don't need to bother the police, I've got my Mossberg 590Smooth bore, scattergun, you are the only one To cover me when I sleep, cover me in my dreams carry a smooth bore Scattergun, steal from me there'll be no time to run I got the bead on you, She fires true Take what you want and I'll do what I have to do Smooth bore, scattergun, scattergun, scattergunSmooth bore, scattergun, you are the only one To cover me when I sleep, cover me in my dreams carry A smooth bore Scattergun, scattergun, scattergun",ramones
"i know your everything well i know those tales you told i smell them in the breeze with every midnight break, i beg you take me pleasei let my soul escape well i let my blood run cold so that my nerves would freeze whatever it would take, to set my heart at easewell later on it got so complicated that little rock became the roots of hatred, roots of hatred, roots of hatred, had me fallin' fallin' apart, eatin', eatin' away all of my heart.a secret hiding place you said there's very gold under roots of all those trees whatever it would take to set my heart at easewell later on it got so complicated that little rock became the roots of hatred, roots of hatred, roots of hatred, had me fallin' fallin' apart, eatin', eatin' away all of my heart.",ramones
"Chewing out a rhythm on my bubble gum The sun is out and I want some. It's not hard, not far to reach We can hitch a ride To rockaway beach. Up on the roof, out on the street Down in the playground the hot concrete Bus ride is too slow They blast out the disco on the radio Rock rock rockaway beach Rock rock rockaway beach We can hitch a ride To rockaway beach It's not hard, not far to reach We can hitch a ride To rockaway beach.",ramones
"well I don't care about history. Rock, rock, rock'n'roll high school 'Cause that's not where I wanna be. Rock, rock, rock'n'roll high school I just wanna have some kicks. I just wanna get some chicks. Rock, rock, rock, rock, rock'n'roll high schoolWell the girls out there knock me out, you know. Rock, rock, rock'n'roll high school Cruisin' around in my GTO. Rock, rock, rock'n'roll high school I hate the teachers and the principal. Don't wanna be taught to be no fool. Rock, rock, rock, rock, rock'n'roll high schoolFun fun rock'n'roll highschool. Fun fun rock'n'roll highschool. Fun fun rock'n'roll highschool. Fun fun, oh baby.",ramones
"I hear the bells of freedom chiming And inside my heart I feel I'm dying Wise guys never compromise They they loose their rights and they act surprised Jail really cuts ya down to sizeLet the punishment fit the crime The footprints on the sign the time The philosophy of warish crime Make a man humble in his primeYou can go up, down, or sideways Be on Death Row, counting the days They say the answers are blowin' in the wind And to take yourself out would really be a sin You just have to cope and start over againLet the punishment fit the crime The footprints on the sign the time The philosophy of warish crime Make a man humble in his primeLittle child cries in his sleep And life makes promises it can't keep And then you had, had enough You realize somehow, someway Your destiny was planned from the very first dayLet the punishment fit the crime The footprints on the sign the time The philosophy of warish crime Make a man humble in his primeLet the punishment fit the crime The footprints on the sign the time The philosophy of warish crime Make a man humble in his primeLet the punishment fit the crime Let the punishment fit the crime Let the punishment fit the crime Let the punishment fit the crime",ramones
"Questioningly her eyes looked at me And then she spoke Aren't you someone I used to know And weren't we lovers a long time ago? Looked at her close Forced her into viewYes, I said, you're a girl That I once may have knew But I don't love you anymore Why do you want to talk to me for? You should have just let me walk by Memories make us cryIn the morning I'm at work on time My boss tells me that I'm doing fine When I'm going home Whiskey bottle movie on the TV Memories make me cry And I'm alone just me Just me questioningly",ramones
Psycho therapy Psycho therapy Psycho therapy That's what they wanna give me Psycho therapy Psycho therapy Psycho therapy All they wanna give meI'm a teenage schizoid The one your parents despise Psycho therapy Now I got glowing eyesI'm a teenage schizoid Pranks and muggings are fun Psycho therapy Gonna kill someonePsycho therapy Psycho therapyI like takin' Tuinal It keeps me edgy and mean I'm a teenage schizoid I'm a teenage dope fiendI'm a kid in the nut house I'm a kid in the psycho zone Psycho therapy I'm gonna burglarize your homePsycho therapy Psycho therapy,ramones
"No one ever thought this one would survive Helpless child, gonna walk a drum beat behind Lock you in a dream, never let you go Never let you laugh or smile, not you.Well, I just want to walk right out of this world, 'Cause everybody has a poison heart I just want to walk right out of this world, 'Cause everybody has a poison heart.Making friends with a homeless torn up man He just kind of smiles, it really shakes me up. There's danger on every corner but I'm okay Walking down the street trying to forget yesterday.Well, I just want to walk right out of this world, 'Cause everybody has a poison heart. I just want to walk right out of this world, 'Cause everybody has a poison heart, a poison heart, a poison heart, a poison heart ... yeah!You know that life really takes its toll And a poet's gut reaction is to search his very soul So much damn confusion before my eyes, But nothing seems to phase me and this one still survives.I just want to walk right out of this world, 'Cause everybody has a poison heart. I just want to walk right out of this world, 'Cause everybody has a poison heart, Well, I just want to walk right out of this world, 'Cause everybody has a poison heart. a poison heart, a poison heart, a poison heart. a poison heart, a poison heart, a poison heart.",ramones
"You say you're gonna leave You say you're gonna leave me Baby, babyDon't say you're gonna leave Leave me I'm beggin' I'm beggin' you pleaseYou say you're gonna leave You say you're gonna leave me Baby, babyDon't say you're gonna leave Leave me I'm beggin' I'm beggin' you pleaseYou're gonna leave You're gonna leave You're gonna leave You're gonna leave I'm beggin' you pleaseHoney, give me one more chance To change your mind 'Cause if you leave me now I'm gonna lose my mindDon't say you're gonna leave Don't say you're gonna leave me baby Don't say you're gonna leave me baby I'm beggin', I'm beggin' you please Please PleaseYou're gonna leave I'm beggin', I'm beggin' you please I'm beggin', I'm beggin' you please I'm beggin', I'm beggin' you please",ramones
The solution to peace isn't clear The terrorist threat is a modern fear There are no jobs for the young They turn to crime and turn to drugs Battle ships crowd the sea 16 year olds in the army Our jails are filled to the max Discrimination against the blacksRussians and Americans war machine Will destroy mankind's dream They shoot their missiles in the air They do not care they do not care Guerrilla armies rule the street No more christmas or trick or treat Is this what the future will bring I pray for peace more than anythingThe solution to peace isn't clear The terrorists threat is a modern fear There is no future for the youth There is no hope for the young Death destruction bombs galore The rich are laughing at the poor Our jails are filled to the max Discrimination against the blacks,ramones
Gabba gabba we accept you we accept you one of us Gabba gabba we accept you we accept you one of usI don't wanna be a pinhead no more I just met a nurse that I could go for I don't wanna be a pinhead no more I just met a nurse that I could go forI don't wanna be a pinhead no more I just met a nurse that I could go for I don't wanna be a pinhead no more I just met a nurse that I could go forD-U-M-B Everyone's accusing meI don't wanna be a pinhead no more I just met a nurse that I could go for I don't wanna be a pinhead no more I just met a nurse that I could go for,ramones
"Yo se, que soy, pesado, celoso, maniaco del pelo, pero te quiero, pero te quiero.I don't want to be buried in a Pet Cementery, I don't want to live my life again. I don't want to be buried in a Pet Cementery, I don't want to live my life again.Follow Victor to the sacred place, This ain't a dream, I can't escape, Molars and fangs, the clicking of bones, Spirits moaning among the tombstones, And the night, when the moon is bright, Someone cries, something ain't right.CHORROSThe moon is full, the air is still, All of a sudden I feel a chill, Victor is grinning, flesh rotting away, Skeletons dancee, I curse this day, And the night when the wolves cry out, Listen close and you can hear me shout.I don't want to be buried in a Pet Cementery, I don't want to live my life again. I don't want to be buried in a Pet Cementery, I don't want to live my life again, oh no, oh no I don't want to live my life again, oh no, oh oh, I don't want to live my life again, oh no no no I don't want to live my life again, oh oh",ramones
"Last night I took a walk in the dark, A swinging place called Palisades Park. To have some fun, to see what I could see. That's where the girls are.I took a ride on the shoopty shoop, The girl I sat beside was awful cute. And when we stopped, she was holding hands with me.My heart was flying up, like a rocket ship. Down, like a roller coaster. Fast, like a loopty loop, And around, like a merry-go-round.We even ate a hot dog stand. We danced to a rockin' band. And when she winked, I gave that girl a hug, In the tunnel of love.You'll never know how great a kiss can feel, When you're stuck at the top of a ferris wheel. I fell in love, down at Palisades Park.We even ate a hot dog stand. We danced to a rockin' band. And when she winked, I gave that girl a hug, In the tunnel of love.You'll never know how great a kiss can feel, When you're stuck at the top of a ferris wheel. I fell in love, down at Palisades Park.Down at Palisades Park. (Sing until fade)",ramones
"You don't know what's going on You've been away for far too long You can't come back and think you are still mine You're out of touch, my baby My poor discarded baby I said, baby, baby, baby, you're out of timeWell, baby, baby, baby, you're out of time I said, baby, baby, baby, you're out of time You are all left out Out of there without a doubt 'Cause baby, baby, baby, you're out of timeYou thought you were a clever girl Giving up your social whirl But you can't come back and be the first in line, on no You're obsolete my baby My poor old-fashioned baby I said baby, baby, baby you're out of timeWell, baby, baby, baby, you're out of time I said, baby, baby, baby, you're out of time Yes, you are left out Out of there without a doubt 'Cause baby, baby, baby, you're out of time",ramones
"I met her at the Burger King We fell in love by the soda machine So we took the car downtown The kids were hanging out all around Then we went down to Coney Island On the coaster and around again And no one's gonna ever tear us apart Cause she's my sweetheart All right, oh yeah Oh, Oh, I Love Her So Hanging out on a night like this I'm gonna give her a great big kiss I'm gonna make her mine And everything's gonna be real fine",ramones
"I'm an outsider outside of everything I'm an outsider outside of everything I'm an outsider outside of everything everything you know everything you know it disturbs me soI'm an outsider outside of everything I'm an outsider outside of everything I'm an outsider outside of everything everything you know everything you know it disturbs me soEverybody tried to push me push me around everybody tried to put me try to put me downAll messed up, hey everyone I've already had all my fun more troubles are gonna come I've already had all my fun ooh yeah, yeah, yeahEverybody tried to push me push me around everybody tried to put me try to put me downI'm an outsider outside of everything I'm an outsider outside of everything I'm an outsider outside of everything everything you know everything you know it disturbs me so",ramones
"i'm not lookin' for a friend, all i have is vanity i walk alone into the woods i don't take no sympathyif that's the way its gotta be well there's no more loyalty somebody always tries to take the plan i don't need no one to blamei hope my parents never call again i needed just one friend, could never get it i kept my cool, i ain't to blamei had a lotta drinks and fun you're just mad...? there's not too much that i wanna say i never said i'd end somewherei hope my parents never call again my weekends....? i watched my friends go down the drain. im not lookin' for a friend, all i have is vanity i walk alone into the woods i don't take no sympathy",ramones
Now I wanna be a good boy I don't wanna be bad Now I wanna run away from home now I wanna be on my ownI just wanna be a good boy I don't wanna be bad Now I wanna run away from home now I wanna be sad aloneNow I wanna be a good boy I don't wanna be bad Now I wanna run away from home now I wanna be all alone nowNow I wanna be a good boy I don't wanna be bad Now I wanna run away from home now I wanna be on my own,ramones
Now I wanna sniff some glue Now I wanna have somethin' to do All the kids wanna sniff some glue All the kids want somethin' to do1-2-3-4 Now I wanna sniff some glue Now I wanna have somethin' to do All the kids wanna sniff some glue All the kids want somethin' to do1-2-3-4-5-6-7-8Now I wanna sniff some glue Now I wanna have somethin' to do All the kids wanna sniff some glue All the kids want somethin' to doNow I wanna sniff some glue Now I wanna have somethin' to do All the kids wanna sniff some glue All the kids want somethin' to do,ramones
"I got a call late saturday night alright Yeah I got a call late saturday alright Beat, dead, burnt out from the night before I wanted to go but couldn't take it no moreI got a call late saturday night alright Yeah I got a call late saturday alright Beat, dead, burnt out you know what I mean My brain was racin but my feet wouldn't scream.Let's go Let's go Oh oh oh oh Oh oh oh oh Oh oh oh oh Oh oh ohMy brain was racin but my feet wouldn't goLet's fly Let's fly Yeah you and I Oh my my myOh oh oh Oh oh oh My brain was racin but my feet wouldn't flyHeyI got a call late saturday night alright Yeah I got a call late saturday alright Beat, dead, burnt out from the night before I wanted to go but couldn't take it no moreI got a call late saturday night alright Yeah I got a call late saturday night alright Beat, dead, burnt out you know what I mean My brain was racin but my feet wouldn't scream.Let's go Let's go Oh oh oh oh Oh oh oh oh Oh oh oh oh Oh oh ohMy brain was racin but my feet wouldn't screamLet's fly Let's fly Yeah you and I Oh my my myOh oh oh Oh oh oh My brain was racin but my feet wouldn't flyI wanted to go oh oh I wanted to go oh oh I wanted to go oh oh Oh ho ho Let's fly Let's fly Yeah you and I Oh my my my Oh oh oh Oh oh oh My brain was racin but my feet wouldn't fly",ramones
"here comes that new girl everybody, check her out she wants to be part of the city well, i'll treat that girl just like a queen she looks kinda like a hopeless drug fiend[chorus] hey new girl you just arrived in town hey new girl can i show you around let me show you the lights of the city let me show you every avenue let me show you what the rock n' roll kids dohere comes that new girl everybody, check her out she looks real cool, just like one of us comes from New Jersey, just like all of us every freak in town wants ??? ???[chorus]well i see your eyes wondering if your, missing anything c'mon girl and find out what the rock n' roll kids are all about[chorus x3]",ramones
"When I saw you on 8th street You could make my ife complete, baly Yeah, yeah, yeah You're my-my kind of a girlAnd when I saw you by The jukebox, ow-ow You put a quarter in and played My favorite song too, baby Yeah, yeah, yeah You're my-my kind of a girlI think we'd look pretty good together, Walking through a winter wonderland And this time I think it's forever I hope your parents understand When I saw you by the Peppermint Lounge You were lost but you've been found, baby Yeah, yeah, yeah You're my-my kind of a girl",ramones
