,lyrics,artist,genre
16,"matiÃ¨res sensuelles et sans suite l'enfance est plus sympathique l'enfance apporte le magiqueque faire quand on a tout fait tout lu tout bu tout mangÃ© tout donnÃ© en vrac et en dÃ©tail quand on a criÃ© sur tous les toits pleurÃ© et ri dans les villes et en campagnel'enfance est plus authentique le jardin au haut portiquela maison la maison d'autrefois la maison la maison Ã  veniret le silence me pÃ©nÃ©trerales pierres, les arbres, les murs, racontent (from 1'45') (with ""la maison..."")and they seemed to say : ""et le silence-trera et me penetrera"" but silence-trera means nothing, or it's just for the rhyme. Cybele's Reveriechildhood is very nice childhood brings magicWhat to do when one has done everything? Read everything, drunk everything, eaten everything? Given everthing in truth and in detail, when one has cried on all the rooftops, wept and laughed in the towns and in the country?childhood is the most real the garden of new visionsthe house, the house, of other times the house, the house that we have leftand the silence that penetrates me",stereolab,indie
17,les gens viennent ils se déplacent les gens viennent ils se surpassent les gens viennent ils se dépassentune masse qui s'anime se détache au sens prédétermine elle s'arrache les gens viennent ils se dépassent les gens viennent ils sont sur placeun corps qui a compris sa puissance selon sa propre loie il avance,stereolab,indie
18,"There are worlds within the world Within the world there are worldsThe situation is the universe of man As the measure of all things Understand that you are another world in miniature And that in you there are the sun, the moon and also stars Man as the messenger of being By analogy flesh and bones of man derive from earth His bloody from water, his breath from air And body heat from fire",stereolab,indie
19,"I didn't question I didn't know, As far as I'd seen life was endless, When I realised I had to let go, We are mere mortals, As to the rest, It's not eternal, imperishable, While on the move, It's not eternal, interminable, Progress is the clue,I though ibm was born with the world, The us flag would float forever, The cold opponent did pack away, The capital will have to follow, It's not eternal, imperishable, Oh yes it will go, It's not eternal, imperishable, The dinosaur law,Look at the symbols, they are alive, They move evolve and then they die.",stereolab,indie
20,"L: all this violence is puzzling Maybe the law should intervene. M: all this violence is threatening Hate is in need of censoring.L+m: ban hate and violence for our convenience (x2) (repeat once)L: don't we all know the dangers Of two conflicting viewpoints? M: an active troublemaker (? ) Banning the flame of dissent L+m: so much aggravation! L: to all haters: we'll create some laws to stop you. M: you're the danger; you really shouldn't be allowed To...L: they piss on morality! M: they detest humanity! L: those savages should be banned! M: they're so deeply offensive! L+m: somebody shut them up![throughout the following section mary (I think) sings Something like: ""once you catch them, kill them, kill Them""]L: ? ? ? ? ? ? ? ? ? They'll still be full of ? ? ? shit (? ) M: but it's handy, We'll blame it on human nature. (repeat from ""they piss on... to ""somebody shut them Up!)L: we'll censor the hell out of you... M: we'll coerce evil out of you... L: we'll cut you're tongue if we have to... M: you're the baddies and we hate you... (repeat once)",stereolab,indie
21,Je n'Ã©cris pas Je n'Ã©cris pas Non je n'Ã©cris pas Pour perdre mon temps On n'Ã©cris pas Je perd mon tempstranslation I do not write I do not write No I do not write To waste my time We do not write I waste my time translation by david,stereolab,indie
22,"vois la vague se creuse comme la braise dans le vent voilà c'est ici qu'à son aise il s'enfuit le temps, par moment quand le temps qui passe qui s'Ã©gare ne se retrouve pas c'est la lumière du sombre regard qui guide mes pas, vain combatvois la vague se creuse comme la braise dans le vent voilà c'est ici qu'à son aise il s'enfuit le temps, et pourtant quand il se dÃ©voile l'Ã©blouissement de la flamme au corps nuquand le temps qui passe qui s'Ã©gare ne se retrouve pas c'est la lumière du sombre regard qui guide mes pas, vain combatvois la vague se creuse comme la braise dans le vent voilà c'est ici qu'à son aise il s'enfuit le temps, et pourtant quand il se dÃ©voile l'Ã©blouissement de la flamme au corps nu s'arrache à la nuit où scintille l'âme du temps dÃ©volu de la flamme au corps nuc'est la flamme au corps nu celle où scintille l'âme le temps est dÃ©volu là y brille une flamme le nageur n'a plus peur il plonge sous la lumière vit dans les Ã©lÃ©ments Ã©perdu dans la mer sa bouche veut le sel",stereolab,indie
23,"Dans ce long linceul Le reve virtuel on se fait tres seul non pas la plus belle Mais la pire des ??????????(Second voice, with a very strange accent!)Maladie des sens cinq sens...experience innocence...des experience(Chorus) Plus besoin de connaitre son voisin Le bouton de toute puissance Non plus besoin d'etablir des liens Je fais l'amour a distance...La vitesse qui resume a rien Renie ce que c'est d'etre humain (x2)(And then again from the top...)Non plus besoin d'etablir des liens pas besoin...Transporte sans bouger Transported Without MovingIn this long shroud the virtual dream we feel lonely Not the best but the worst of....???(Second voice, with a very strange accent!)Sickness of the perception five senses experience innocence of the experiences.(Chorus) No need to know your neighbours The all-powerful key No need anymore to link up I make love from a distance...The speed that amounts to nothing Disown what it is to be human...(x2)(And then again from the top...)No need to link up anymore No need to...Carried away without moving.",stereolab,indie
24,"papa, maman, mes frères et moi écoulions des jours tantot tranquilles, tantôt agités d'une vie familliale bien banale le facteur les jours de semaine glissait le courrier dans la boite ce matin là, mon père fut blême mais qu'avait-il dans les mains? l'enveloppe marron à en-tête de l'administration d'état avait pour horrible requête de recruter des soldats. on me convoque dans cette lettre pour aller rependre la paix on me dit que tout l'arsenal est sorti à cet effet. au nom de, l'humanité nous supprimerons des milliers de familles afin de les protéger contre eux-mêmes Translation: Daddy, Momma, my brothers and me living the days sometimes quiet sometimes excited one common family's existence the postman on weekdays placed the mail in the box this morning- my father is red but what does he have in his hands? the brown envelope concieved by the state administration had made for this horrible request: to recruit sodiers they told me that the letter was to go out and bring peace the told me all the weapons were going for that effect In the name of the humanity we'll suppress thousands of families in order to protect them against themselves.",stereolab,indie
25,"it's alright 'cos the historical pattern has shown how the economical cycle tends to revolve in a round of decades three stages stand out in a loop a slump and war then peel back to square one and back for more bigger slump and bigger wars and a smaller recovery huger slump and greater wars and a shallower recovery you see the recovery always comes 'round again there's nothing to worry for things will look after themselves it's alright recovery always comes 'round again there's nothing to worry - things can only get better there's only millions that lose their jobs and homes and sometimes accents there's only millions that die in their bloody wars, it's alright it's only their lives and the lives of their next of kin that they are losing it's only their lives and the lives of their next of kin that they are losing it's alright 'cos the historical pattern has shown how the economical cycle tends to revolve in a round of decades three stages stand out in a loop a slump and war then peel back to square one and back for more bigger slump and bigger wars and a smaller recovery huger slump and greater wars and a shallower recovery don't worry be happy things will get better naturally don't worry shut up sit down go with it and be happy dum, dum, dum, de dum dum, de duh de duh de dum dum dum... ah ah dum, dum, dum, de dum dum, de duh de duh de dum dum dum... ah ah",stereolab,indie
26,Everything becomes so defined That in the end there's no definition They do not mean a thing They do not tell a story We communicate more and more In more defined ways than ever before But no one was got anything to say It's all very poor it's all just a boreSomeone has got to make the difference Between the seeming and the meaningThe seeming over runs the meaning* Dedicated to all the junk media,stereolab,indie
27,i hate to see your broken face this world would give you anything as long as you will want to as long as you will want to i hate your state of hopelessness and that vain articulateness your loser type wreck wanna be not a pretty sight really in another world it'd be funnyi hate to see your broken face a lazy life of fatal waste of fashionable cynicism the poison they want you to drink oh no man that's too easy oh no man that's too easy we weren't talking bout happiness apply your leading potential to be useful to this planet the world would give you anything as long as you will want to as long as you will want toba da ba...,stereolab,indie
28,"All the small boats on the water aren't going anywhere, Surely they must be loaded with more than simple matter, Floating on top and gracefully tending to the same pole, All the small boats on the water going nowhere Is it true that none of them, will ever break free and sail? Feel the night is made of rocks, the stagnant mass... Is it true that none of them, will ever break free and sail? Break free from the stagnant boats, left in obscurity All the faces with their eyes closed, giving a smile, weightless Like a body that would vacate to its own light Is it true that none of these contented happy faces will not ever hear a cry, won't hear a cry? Is it true that none of these contented happy faces will not ever hear a cry, filled with love not with desire, love not desire?",stereolab,indie
29,"Even more than philosophers Aiming at no less than the total transformation of man and the world Begin with the dissolution of superfluous matters So that desire and conciousness are freeNew man, new woman proud and free New man, new woman happy to beTrue life embodying pleasure principle's noblest triumph Over the cowering mendacity of bourgeois/Christian civilisation",stereolab,indie
30,"... Unexpected moments The most inopportune Some see the flesh before they see the bones Some see the bones before Before they see the flesh... Unexpected moments The most inopportune Some never see the bones at all Some never see the flesh at all Some never see the flesh at all No never never flesh at allTo explain, I was made to exorcise his painTorn to pieces and (inform them) ... beyond repair ... reforging Some ... at easy failure",stereolab,indie
31,"The strange setting of our story Re-presented: nothing but a super falling star the landscape was no mystery The idea of a mind so vain, at the point of infinityseen and I've heard it (the creation) seen and I've heard it (the creation) ...whatever enters the eye we'll see let their hand go for it, grasp it it is stranger than the setting of it it will leave them with a pounding dreamseen and I've heard (the creation) ... The creation is in my eyes the creation, the lies",stereolab,indie
32,"An angel Always the brightest, Oh surely will Fall out of the nestConscious of the falsifications And the harnessing Of our realityThe angel Would never submit For his eyes were Wide open and litWe brought oil Where there was a fire In this way for good Were bound to the devilConstantly evolving, curious Sombre, obscure, dark and luminous Vitriolic, stringent, propheticHe penetrated The wheel of modern Society that He hated so so much Hated with all his strengthThe tumbler stayed standing up All of his life he flinched notSurpassing of the art Surpassing cinema Surpassing life itself Dang dong dang dong..........",stereolab,indie
33,"ou est la liberte de la femme a l'abris dans ses appartementsporquoi vouloir proteger nos dames cacher leurs corps en s'en excusant portant c'est bon la liberte au plus profond de la sensationou est la liberte de la femme a l'abris dans ses appartementsou est la liberte de la femme un soupire d'homme ne jette pas de flamme est-elle si febrile que meme les mots la font s'eclater en mille morceaux?expression libre au cou robuste l'esprit ou vibre ce qu il y'ade plus justeou est la liberte de la femme un regard d'homme ne jette pas de lameStrobo Acceleration (translation) Where is female emancipation Sheltered in their flats Why would we want to protect our women To hide their bodies by apologizing for them Yet it's good,liberty In the deepest sense of feelingWhere is female emancipation A sigh from man Don't discard the flame Is it so febrile That those self-same words explode into a thousand pieces The strong-necked (?) free expression The vibrating spirit It is this that is more rightWhere is female emancipation A look from man Don't throw out the blade (?).",stereolab,indie
34,"The world is full of indisputables (With whom all of us share reality) The world is in fact just that (A long indisputable and rich tradition) The world I know of I'm extrusive (To be jealous is to conform) Not the only one A nominal thing The law of division Jealousy will make you suffer (From being excluded from the universal) Jealousy will make you suffer (From being ""crazy from being a woman"")",stereolab,indie
35,"La lumiere des jours D'automne qui pene Tre irremediablement Et sans violence La lumiere d'automne Fragile dans son incandescence Elle brille comme Une force qui decoiffe l'ameLa lumiere des jours D'automne etale Les ombres du plus qu elles puissent se rependre La lumiere d'automne Qui aspire a la transcendance Elle eblouit comme Une force qui decoiffe l'ameLa lumiere des jours D'automne qui pene Tre irremediablement Et sans violence La lumiere d'automne Fragile dans son incandescence Elle brille comme Une force qui decoiffe l'ameThe spiracles (translation)The light of autumn days Penetrating irreparably and without violence The autumn light, delicate in it's white-hot heat It glows like a force which moves the soulThe light of autumn days puts the darker shadows on display that can Recapture themselves The autumn light that aspires to transcendence, It dazzles like a force that moves the soul.",stereolab,indie
36,"I've got a spine So I can move around It's so supple It gets me really high It all stretches Keeping the man (? ) alive I've got a spine So I can modulate Also.....helps me to concentrate A spinal column, a flexible tool It is harmless but fairly powerful I've got a spine So I can move around I've got a spine Keeping me....Aah, aah, aah, aah, aah, aah Aah, aah, aah, aah, aah, aah, aah, aahI've got a spine So I can move around It's so supple It gets me really high It all stretches Keeping the man (? ) alive A spinal column, a flexible tool It is harmless but fairly powerfulAah, aah, aah, aah, aah, aah Aah, aah, aah, aah, aah, aah, aah, aah",stereolab,indie
37,"there is no sense in being interested in a child a group or in a society, there is no sense if one cannot see in them before anything else, the life it's capacity to founded upon itself there is no sense in being interested in an ill person or unwell a society if one cannot believe their readiness and the capacity for proper recovery;auto production organisation",stereolab,indie
38,"Ce fime n'a pas Ã©tÃ© jouÃ© par des acteurs mais vÃ©cu par des femmes des hommes On ne sait ce qu'il va pouvoir dÃ©voiler, mais on l'espère la vÃ©ritÃ© Morin et Rouch voudraient savoir comment vivent les gens, sont-ils heureux Malheureusement l'homme est rÃ©duit à son travail qui bien souvent brise l'idÃ©al Une partie de moi s'adapte mais je sauvegared l'autre, c'est ma partie authentique La possibilitÃ© de s'accomplir malgrÃ© tout et envers tout Je vis dans la mesure où j'accepte des compromis terribles Je voulais me heurter à la rÃ©alitÃ©, Ne pas vivre par compensation Me mettre en relation avec quelque chose qui me fasse sortir de moi Je n'ai meme pas le droit de me tuer, ce serait faus, tout faux La camÃ©ra Etait bien là Ils ont jouÃ© sincèritÃ© Ce filme nous RÃ©introduit A la vraie vie Nous met en cause",stereolab,indie
39,"discovery of fire, america, the invention of the wheel, steel work and democracy philosophy, the soviets and other events in history of humanity happened at a certain given moment in timewon't go back to the days couldn't even start a fire won't go back to the days america'd not been discovered the transition has been operated for ever what had gone on before from what there'd been after",stereolab,indie
40,"Many ways of interpretation, to a problem there's not one solution The light is comatose, or shines through and from above, this side is too morose, while the other explodesPlus? au dela de la pensee, l ...??? Ariale's not one solution The light is comatose, or shines through and from above, this side is too morose, while the ...???",stereolab,indie
41,"I cannot believe what I do not understand (It's just impossible to believe what I don't understand) Understanding and belief should be connected (understanding is the prime condition to faith) Thouse who don't get it yet believe are hypocrites (those who do not understand yet say they believe are hypocrites, anything which is beyond the limits of human reason is illusion, illusion, illusion)You have done me no service no you have not helped me (all you did was confuse but not enlighten my mind) Therefore I owe you not gratitude but hatred (nature is vice as much as it is virtue, maybe everything derives from one first cause Or:a trillion times as much as it might mean to you, ... in which there is neither reason nor wisdom, nor wisdom)It is amusing to see to what extravagent length (man has taken fanaticism and imbecility to) Excesses so unspeakable, unbearable (the catalog of aberrations is invariably fascinating to contemplate, all we need from morality is contained in those words; make others happy as you yourself would be, and serve them in the way that you would yourself be served, the sole requirement is a good heart, a good heart, a good heart)",stereolab,indie
42,Languir fremir mourir gemir franchir pourir sentir murir fleurir embellir sortir partir blanchir palir ouvrir mentir meurtrir guerir souffrir dormir surgir vomirTo pine to quiver to die to moan to cross to rot to smell to ripen to bloom to embellish to go out to leave to whiten to bleach to open to lie to bruise to heal to suffer to sleep to appear to vomit transcription & translation by david,stereolab,indie
43,"Ce qui est n'est pas clos, du point de vue le plus essentiel, Ce qui est ouvert, est Ã  Ãªtre Dans une action sans fin, sans trophÃ©e et sans gloire- Une crÃ©ation sans fond, Sans profit ni victoireRefractions in the Plastic PulseWhat is isn't closed, in the point of view the most essential, What is open, is to be In a non-ending action, without trophy and without glory- A creation without bottom, Without profit nor victory",stereolab,indie
44,"I yearn for romantic compassion To love is my sole aspiration For thee who has love in a million That has burnt unto consternation All those who're pig-face and dimi... Glowing for our face and our hearts Fusing at the sad transformation That has sadly altered the ""balance"" It had to end, became too disappointing Another end leading a new beginning I'll try again, the right one will come along I need someone intoxicating and strong",stereolab,indie
45,"lonely walker humanoid, listening to forgotten sounds tasting smells and colours, hiking mounts crossing rivers humble biped you've come undone, you detached the mechanical freedom it inspires, fusing with your desireprimal hiker lonely walker, rediscovering your own pace left here to go elsewhere, abandon all impatiencereposess the senses, impression of freedom time doesn't know itself, has mingle path and dream animal survivor, you belong to nature reposess the senses, impression of freedom time doesn't know itself, has mingle path and dreamanimal survivor, you belong to nature reposess the senses, impression of freedom time doesn't know itself, has mingle path and dream animal survivor, you belong to nature dreams of return to nature, barred with satellite dishes",stereolab,indie
46,"Searching news ways of laughing ones whereby one could express and transform all the shattering all the gratuitious the burdens of guilt growing these new ways will dawn on us if we look hard enough searching and finding mais l'arbre tombe Ã¡ la terre l'arbre tombe le son de ton silence m'aide Ã¡ toucher le fond et lac salÃ© de l'âme lac salÃ© oû je ?""meurs""? le son de ton silence m'apprend aussi qu'un jour je vainquerai ma douleur cette vague de douleur qui entre mon bras droit searching new ways of yodeling once whereby one could express and convey longlasting virtue without destruction without rejection hoping these new ways will dawn on us if we look hard enough hoping and searchingtranslation Searching news ways of laughing once whereby one could express and transform all the shattering all the gratitious the burdens of guilt growing these new ways will dawn on us if we look hard enough searching and finding But the tree falls to the ground the tree falls again the sound of your silence helps me touch rock-bottom and salted lake of ?""age/old age""? salted lake where i ?""die""? the sound of your silence informs me also that I'll vanquish over my pain this wave of pain which enters my right arm searching new ways of yodeling once whereby one could express and convey longlasting virtue without destruction without rejection hoping these new ways will dawn on us if we look hard enough hoping and searchingtranslation by david",stereolab,indie
47,"ways of doing and work definition of truth sexual regulations language allowed/forbidden with enthusiasm dying for your country the imaginary, is bounding reality there's no need to pretend we don't know when we do individuality, apart from society, is a big fallacy",stereolab,indie
48,"it's alright 'cos the historical pattern has shown how the economical cycle tends to revolve in a round of decades three stages stand out in a loop a slump and war then peel back to square one and back for morebigger slump and bigger wars and a smaller recovery huger slump and greater wars and a shallower recoveryyou see the recovery always comes 'round again there's nothing to worry for things will look after themselves it's alright recovery always comes 'round again there's nothing to worry if things can only get betterthere's only millions that lose their jobs and homes and sometimes accents there's only millions that die in their bloody wars, it's alrightit's only their lives and the lives of their next of kin that they are losing it's only their lives and the lives of their next of kin that they are losingit's alright 'cos the historical pattern has shown how the economical cycle tends to revolve in a round of decades three stages stand out in a loop a slump and war then peel back to square one and back for morebigger slump and bigger wars and a smaller recovery huger slump and greater wars and a shallower recoverydon't worry be happy things will get better naturally don't worry shut up sit down go with it and be happydum, dum, dum, de dum dum, de duh de duh de dum dum dum... ah ah dum, dum, dum, de dum dum, de duh de duh de dum dum dum... ah ah",stereolab,indie
49,Curiosity was far greater than our fear It felt so simple and so prodigious at the same time Incredible things are happening in the world Magical things are happening in this worldAcross the river there are all kinds of magical instruments While really we keep on living like monkeysIncredible things are happening in the world Magical things are happening in this world,stereolab,indie
50,"In our Christian society There's something wrong with having pleasure Pleasure more precisely is called sin Therefore our well thinking citizens Have decided it was best to hide, deny pleasures (such as sex, drugs) Out of the repression of pleasure Something logically same into the light Somthing much graver than sex, drugs : Perversion could only entail regression Of a civilisation that would avoid mastering anxiety, That would corrupt the truth, Corrupt behaviour",stereolab,indie
51,fragile rare occasion out of chaos a creation binding into one form lucid drunkeness aiming truth and openess baby you are a joy I want you free when you grow boy revive the old idea that we carrybinding into one form lucid drunkeness aiming truth and openess baby you are a joy nothingless truth and openess nothingless but truth and openessrevive the old idea that we carry,stereolab,indie
52,vous etiez l'evidence vous n'etes plus que l'enigme vous etiez l'evidence vous n'etes plus que l'enigme vous etiez l'eternite vous n'etes que du passeyou were the evidence now you're nothing but the enigma you were the evidence now you're nothing but the enigma you were eternity now you're just the past translation by david,stereolab,indie
53,"In whatever society, There invariably, Will seem to be, Just a few men, keen to rule; Overwhelming, the majority, Will assent and allow them to do so.",stereolab,indie
54,"Our Trinitone BlastWhat you decide to be is what you are Your only way ahead your way to go far Your reasons that you do who you really are The decisions in your head it will be far Prejudice does no service to you Break your shackles it's up to you Be your own master owe it to you Self-doubt inner you, I believe It's hard in this cruel world to be who you are It might mean hardship it might take a while Struggle, conflict, causes they all have their power Don't let anyone hurt your heart Your desire...broken truths blew But you don't see what we will use upon you Refuse to blink when that thing wants you to You can't take your life hypnotized Don't let anyone hurt your heart You have an evil side of you We can live apart in the end What I decide to be is what I am What you invest with it is in my command My reasons that you do won't ?deal? with romance I wanna stress myself to be who I am ?Toss 'em off? is the best I can do Why kill a man to achieve other things? ....to explain, very cruel Self-doubt inner you, I still bleed I don't let anyone hurt my heart Don't want to be taken apart I have innocence in the endtranslation by David",stereolab,indie
55,"Confuse forms, unleashing of passions Confuse forms, by means of inversion Emotions carried to the extremes Orgiastic of chaos of supremeHas to bring the world's dissolution In a momentary disruption Although the moment seems definitive The urge to escape from time into pas-timeOpposites in juxtaposition While the orgy lasts ultimate fulfillment Timelessness of eternal moment The beginning, the end transmutation",stereolab,indie
56,"From the sky would fall an incessant rain of bombs We had nowhere to go but retrieve underground Our continent...waved a load of mines Growing our food was a risk at any time The sudden brutality we had to confront Forced us many years to a life into the ground When I came out after having hidden for so long under I found I was missing all sensation of sight It was so dark underground we had seen no light for days What was visible how there was the enemy The fact that they were fighting against their better nature Our voices had been buried to... For we had not to speak a word for days on end But what we learned was so strong They could never win, they're wrong Scared of Adolf, the right to kill They went nowhere, had no wisdom Humiliation came back flying into their face They lost themselves The right to kill, scared of Adolf Right to be blind, nothing but trust",stereolab,indie
57,"suffer you little children, remain passive and fearful suffer don't grow out of it revel, and let's celebrate the poor love of this poor world the sad love the vampiresuffer you little children, remain passive and fearful suffer don't grow out of it revel, and let's celebrate the poor love of this poor world the sad love the vampirewe who're young and beautiful we who can stand up and walk our lives we will learn to control we who're young and beautiful respond revolution when we hear the word suffering???? learn to control we who're young and beautiful respond with revolution when we hear the word sufferingwe who're young and beautiful we who can stand up and walk our lives we will learn to control we who're young and beautiful respond revolution when we hear the word suffering",stereolab,indie
58,This is just a little samba built upon a single note Other notes are bound to follow but the root is still that note This new one is just the consequence of the one we've just been through As I'm bound to be the unavoidable consequence of youThere's so many people who can talk and talk and talk And just say nothing oh nearly nothing I have used up all the scale I know That in the end it's come to nothing oh nearly nothingSo I come back to that first note as I must come back to you I will pour into that one note all the love I have for you Anyone who wants the whole show RÃ© Mi Fa Sol La Si Do He will find himself with no show better play the note you know,stereolab,indie
59,"absurd and sensible quite unacceptable let go pull your leg off control out of controlit's the bed wetting thing that brought us here doctor it's the bed wetting thingyou tripped dog on a leash you had never noticednothing to do with me says he weeing his feetwell it won't go away overnight but it will go away in the endyou did such a great job with the boiler last time please can you mend my baby he hasn't moved for three weeksdon't they use coffins when they are that small I don't want this poor thing in my housesir my chin has been getting rather hot lately so lick your chin stand on a tall building in the stiff breezedon't know what to do it's saturday night I seek good advice from who knows what's right why don't you ring friends and go for a few drinks and then go see a moviedid you prescribe my daughter a pound of heroine I'm sorry, I can't see, I think I've blinded myself did you prescribe my daughter pound of heroine I'm sorry, I can't see, I think I've blinded myself it isn't a spot, it is a baby you're not a doctor, you're a wanker",stereolab,indie
60,"Depuis le temps que c'est promis nous irons tous au paradis- c'est un appel sourd une promesse aveuglante qui noie la conscience; ce paradis me pèse, son poids incommensurable abruti; ancrÃ©e dans des strates profondes, une pulsion des plus aliÃ©nantes; telle une fausse libÃ©ration, un Ã©tat de pure dÃ©pendance; le paradis est derrière moi dans le ventre de ma maman- unchallenged myths, they lie heavy, l'imaginaire is our worse enemy, the paradise, what an idea ! a guardian still on duty.Olv 26Before the promised times we were always in paradise it's a name given to one promise (.....)who kills conscience the paradise I think of, its weight incomprehensibly abrupt (....) in these profound layers (....) a false liberation a state of pure dependence the paradise is behind me in the center of my mother- unchallenged myths, they lie heavy, l'imaginaire is our worse enemy, the paradise, what an idea ! a guardian still on duty.",stereolab,indie
61,"What's morals after all Set of rules from above Moral panic calls for more censorship While annihilating le perdure sens critique Critique, moral panic calls for more censorship Morals are for the Blind, not the critical mind (only on parts 3,4,5) Morals which don't even tackle the real issues Moral Which seek intervention and control Morals which don't even tackle the real problems Morals that just seek control over our lives",stereolab,indie
62,"De la même manière, Que des filles un peu naïves, On se laisse faire, Par la tête du pays, On s'en va comme des poltrons, Vivant mal leur écartèlement, Entre émotion et indifférence, Entre révolte et dérision, On a le désir, on se dit il faut agir, Mais cette lâcheté inavouable, Nous rend bien trop gouvernables, On s'en va comme des poltrons, Vivant mal leur écartèlement, Entre émotion et indifférence, Entre révolte et dérision. (Whispered at the end of the song...) on s'en va... TRANSLATION: Hell Of Forms In the same manner, As girls a bit naive, We are manipulated, By the head of the(our)country, We're behaving like cowards, Ill at ease because of the separation, Between emotion and indifference, Between revolt and derision, We feel the desire, we tell ourselves we must react, But this shameful cowardness, Makes us too easy to be controlled, We're behaving like cowards, Ill at ease because of the separation, Between emotion and indifference, Between revolt and derision. (Whispered at the end of the song...) we're going away...",stereolab,indie
63,"His wisdom, his art surpassed all expectancies, and yet Reality is, dual, walking with good and evilTwo poles guiding his step Two poles guiding his stepGood is the one that can weave all together Our passions impulsions into city laws,Evil sets in when man thinks he is sole judge, Only him can be right, no one else be justTwo poles guiding his step...",stereolab,indie
64,"Humour et vÃ©ritÃ© sensÃ©s dÃ©manteler tout frais et toute pimpante allemande Ã¡l'aise et insouciante confiante son sourire est vivant son coeur intelligent merci pour le manteau il m'a tenu chaud (Elle n'aurait pas, je t'Ècrierai)translation Humour and truth supposed to dismantle all fresh and all spruced up German comfortable and carefree confident her smile is lively her heart intelligent thanks for the coat it kept me warm (She wouldn't have, I will write you)",stereolab,indie
65,"Supreme and celestial elevated vertical grandiose proportions inspire greatness generosity Mountain of health mountain salvation inaccessible, difficult to be found Tending by the peak towards oneness where contradictions don't exist the all embracing image of totality",stereolab,indie
66,"what's society built on what's society built on what's society built on what's society built on it's built on, built on bluff, built on bluff, built on trust, what's society built on it's built on, built on words, built on words, built on workresponsible for what i say responsible for what i hush",stereolab,indie
67,"hastened decrepit, old shrunken apple, ready for the pit, i have let you go, without forgivingor understanding, so now you are gone, there could be nothing, you live within me, we communicate,the light it creates and the tears it generates bring the forgivness don't let me down nowlife half sapped away, it took all that time, sice you passed away, to moisten the lovewa have forged the sought after union brought us together and the fullness, the completeness, the infinite simplicity the world offers forgivness",stereolab,indie
68,"crazy, sturdy, a torpedo crazy, brutal, a torpedowho knows does not speak, who speaks doas not know, keep the mouth closed, rounding the sharpness untie the tangles, to be vacuous, to be infinite, leap into the void",stereolab,indie
69,"Sur la boé¡?e cartonné?? un trompe-l'oeil avoue volontiers qu'il est trompe-l'oeil. Sur la boé¡?e cartonné?? un trompe-l'oeil avoue volontiers qu'il est trompe-l'oeil,donne l'idé?? du jeu et du mysté?¢e, un spectacle intime donne l'idé?? du jeu et de l'humour, spectacle qui rime, qui suscite dans les yeux un é??lair, une dé??ouverte, une idé?? qui peut jouer des tours, une muse, certes, donne l'idé?? du jeu et du mysté?¢e, un spectacle intime.Sur la boé¡?e cartonné?? un trompe-l'oeil avoue volontiers qu'il est trompe-l'oeil. Sur la boé¡?e cartonné?? un trompe-l'oeil avoue volontiers qu'il est trompe-l'oeil.Miss ModularOn the cased box a trompe l'oeil confesses willingly that it is trompe l'oeil. On the cased box a trompe l'oeil confesses willingly that it is trompe l'oeil,gives the idea of the game and the mystery, an intimate spectacle gives the idea of the game and the humour, spectacle that rhymes, that arouses on the eyes a flash, a discovery, an idea that can play tricks, a muse, admittedly, gives the idea of the game and the mystery, an intimate spectacle.On the cased box a trompe l'oeil confesses willingly that it is trompe l'oeil. On the cased box a trompe l'oeil confesses willingly that it is trompe l'oeil.",stereolab,indie
70,Au point illimitÃ© Au point illimitÃ©La sensualitÃ© NoyÃ©e dans la tendresse Est illimitÃ©eMellotronAt the unlimited point At the unlimited pointThe sensuality Drowned in tenderness Is unlimited,stereolab,indie
71,Petit homme aux cheveux d'or Homme aux cheveux d'orC'est lÃ  qu'il a apparu C'est lÃ  qu'il a disparu C'est lÃ  qu'il a apparu Et puis il a disparuSi vous arrive de passer par lÃ  Inutile de presser le pas Attendez donc un peu Attendez sous l'Ã©toile Attendez donc un peu Attendez sous l'Ã©toileSi l'enfant.....aux cheveux d'or S'il ne rÃ©pond pas Quand on l'interroge Vous saurez bien qui il est Vous saurez bien qui il est Il croit qu'il est revenu Il m'a pas laissÃ© tomberLow Fi (translation) Little man with golden hair Man with the golden hairIt's there he appeared It's there he disappeared It's there he appeared And then he disappearedIf you happen to pass through there It's useless to hurry So wait a while Wait beneath the star So wait a while Wait beneath the starIf the child......with the golden hair If he doesn't answer When you question him You'll surely know who he is You'll surely know who he is He believes he has returned He didn't let me down,stereolab,indie
