,lyrics,artist,genre
64,"long ago in a dusty village full of hunger, pain and strife a man came forth with a vision of truth and the way to a better life he was convinced he had the answer and he compelled people to follow along but the hunger never vanished and the man was banished and the village dried up and died at a time when wise men peered through brass tubes toward the sky the heavens changed in predictable ways and one man was able to find that he had found the answer and he was quick to write his revelation but as they were scrutinized in his colleagues eyes he soon became a mockery don't tell me about the answer 'cause then another one will come along soon i don't believe you have the answer i've got ideas too but if you've got enought naivete and you've got conviction then the answer is perfect for you an urban sprqwl sits choking on its discharge overwhelmed by industry searching for a modern day savior from another place inclined toward charity everyone's begging for an answer without regard to validity the searching never ends it goes on and on and on for eternity",bad religion,punk
65,"Yeah they say there's a place free of trouble and care, And you have to pass a test for, to make it there. It has something to do with a road that's straight and narrow, And the only way to go it is by being like them... There's always one more hill to climb, There's always one more hill to climb! Bombarded by multiple choices twenty-four-seven, Navigate your tangled web of logic compassion, Guided by subconcious voices astute and sharpened, Tested, Tested, oh oh oh.Options, well maybe one, what we're supposed to do. Stand and deliver, or see the conflict through. And as we long and proceed to build our castles in the sky, Our plans bent invalid, and determination dies.There's no preperation and no guide! Just what you've done before here with your life...Bombarded by multiple choices twenty-four-seven, Navigate your tangled web of logic compassion, Guided by subconcious voices astute and sharpened, Tested, Tested, oh oh oh.Acting on will, The test is a reaction. Opening your heart, The test is the emotion. Rolling the dice, The test is the agility. Burning out your mind, The test is the recovery... One two.You can play by the rules, or bend them to your needs. But the test isn't over till you reach your dark eternal sleep. There are no absolutes, no big wheels in the sky... You don't have to be first, just to get a sundown goodbye.Yeah, Bombarded by multiple choices twenty-four-seven, Navigate your tangled web of logic compassion, Guided by subconcious voices astute and sharpened, Tested, Tested, oh oh oh. Tested.",bad religion,punk
66,"parched, cracked mouths, empty swollen guts sun-baked pavement encroaches on us haves and have-nots together at last brutally engaged in mortal combat 10 in 2010 what kind of God orchestrates such a thing? 10 in 2010 ten billion people all suffering 10 in 2010 truth is not an issue just hungry mouths to feed 10 in 2010 forget what you want, scrounge the things you needhappy and content it can't happen to you 10 in 2010 fifteen years we'll think of a solution 10 in 2010 it won't just appear in one day 10 in 2010 for ten in twenty-ten we're well on our waylike piercing ear darts, I heard the news today 10 in 2010 10 billion people...coming your way",bad religion,punk
67,"television, television, television, televisionoh yeah! I want to bask in your golden light, submerge in electric waves, I need my connection to the world outside the world outside is buzzing like an angry wasp in summer, the candidates are running, and soon the son of God is coming, crackle mental convolutions tune in to the revolution, whereby everyone's included so we'll never have to be aloneevery atom of my body, blood and sinew, bone and fibre, I can't distil you from my blood, you're a hungry germ inside of me, you're my lover, you're my heroine, my conscience and my voice, and I know that I have learned to let you in I will lever have to be aloneI'd take after my mother but she's from a different generation, I prefer my big brother he's so gentle and understanding, and I learn what I can from him by the television light, so that when I'm all alone I know everything's gonna be alright",bad religion,punk
68,Well am I making haste or could it be haste is making me What's time but a thing to kill or keep or buy or lose or live in I gotta go faster Keep up the pace Just to stay in the human race I could go supersonic the problem's chronic Tell me does life exist beyond it When I need to sate I just accelerate Into oblivion Into oblivi yah yah yah yah yah yah yanNow here I go again everything is alien How does it feel to be outstripped by the pace of cultural change My deeds are senseless and rendered meaningless When measured in that veinI could go supersonic the problem's chronic Tell me does life exist beyond it When I need to sate I just accelerate into oblivion Into oblivionI won't lie it's exciting When I try to decide things I just want to live decently meaningfully I'm in miseryI could I go supersonic the problem's chronic Tell me does life exist beyond it When I need to sate I just accelerate into oblivion Into oblivi yah yah yah yah yah yah yan,bad religion,punk
69,there's an old man on a city bus holding a candy cane and it is'nt even christmas he see's a note in the obituary that his last friend has died there's an inflant clinging to his overweight mother in the coldas they go to shop for cigarettes as the spends her last dollar on a bottle of vodka for tonight and i guess it struck a nerve like i had to squint my eyes you can never get out of the line of sight like a barren winter day or a patch of unburned green like a tragic real dream i guess it struck a nerve every day i wander in negative disposition as i'm bombarded by superlatives that i am not alone introverted i look to tomorrow for salvation but i'm thinking altruistcally and a wave of overwhelming doubt turns me to stone and i guess it thought my heart we just haven't got time to crack the maze like a magic speeding clock or a cancer in our cells a collision in the dark i guess it strunk a nerve i try to close my eyes but i cannot ignore the stimuli if theres a purpose for us all it remains a secret to me don't ask me to justify my life,bad religion,punk
70,"a febrile shocking violent smack the children are hoping for a heart attack, tonight the windows are watching, the streets all conspire, and the lamppost can't stop crying, if I could fly high above the world, would I see a bunch of living dots spell the world stupidity?, or would I see hungry lover homicides, loving brother suicides, and olly olly oxenfrees, who pickaside and hidethe world is scratching at my door, my morning papers got the scores, the human interest stories, and the obituarycockroach naps and rattling traps, how many devils can you fit upon a match head?, caringosity killed the Kerouac cat, sometimes truth is stranger than fictionin my alley around the corner, there's a wino with feathered shoulders, and a spirit giving head for crack and he'll never want it back, there's a little kid and his family eating crackers like thanksgiving and a pack of wild desperados scornful of livingthe worlds is scratching at my door....cradle for a cat, Wolfe looks back, how many angels can you fit upon a match? I want to know why Hemingway cracked, sometimes truth is stranger than fictionlife is the crummiest book I ever read, there isn't a hook, just a lot of cheap shots, pictures to shock and characters an amateur would never dream up",bad religion,punk
71,"Dedication is the price you pay: The initiated are Coddled and caged Before you walk, as soon as you crawl Hope is pointless `cuz you're stuck in the trawlFuck the freshman lectures and brandishments They just betray impoverished accomplishments The puppet masters fear originality They tighten up the tethers and they shackle your feet Submission completeYour recruits never have a chance, Enticed to the drill, admonished to dance Early to rise and early to shine, Life is long but the end is nighBreak the guilty trammels from yesteryear Remember how rejuvenation conquers all fears Lowly opportunities take commanding roles And hawk ultimatums so their weakness won't show The sad reflection of dead ambition You live for nothing. Submission complete.Yeah, break the guilty trammels from yesteryear Remember how the taste of failure makes it all clear The lowly opportunities take commanding roles And hawk ultimatums so their weakness won't show The sad reflection of dead ambition You live for nothingExpectation, indoctrination, Life's a damnation. Submission complete Dying on your feet Submission complete A total defeat",bad religion,punk
72,there's an old man on a city bus holding a candy cane and it is'nt even christmas he see's a note in the obituary that his last friend has died there's an inflant clinging to his overweight mother in the cold as the spends her last dollar on a bottle of vodka for tonight and i guess it struck a nerve like i had to squint my eyes you can never get out of the line of sight like a barren winter day or a patch of unburned green like a tragic real dream i guess it struck a nerve every day i wander in negative disposition as i'm bombarded by superlatives realizing very well that i am not alone introverted i look to tomorrow for salvation but i'm thinking altruistcally and a wave of overwhelming doubt turns me to stone and i guess it struck a nerve sent a murmur to my heart we just haven't got time to crack the maze like a magic speeding clock or a cancer in our cells a collision in the dark i guess it strunk a nerve i try to close my eyes but i cannot ignore the stimuli if theres a purpose for us all it remains a secret to me don't ask me to justify my life,bad religion,punk
73,"Stealth This weekend I will spend over 800 million dollars on drugs. First I will continue pushing free narcotics for all low income people not now covered and soon after that we can get rid of each and every one of them. And I'm doing what I think is right, and they will certainly deserve it. And I...(The lyrics to Stealth are spliced together from President Bush's State of the Union Address in 1992).",bad religion,punk
74,"shed a tear for the criminal, give him something to believe light a fire for the miserable, give the darkness some meaning closed wounds harbor pestilence, when you lick them from within charity has a redolence chastity cannot rescindspirit shine, it's a sign of a troubled mind (tortured mind) spirit shine all the time can render you blindyou can take it all to heart or throw it all away you can give until you're dry and sucked of all your gleam you can fake another cry and compromise your dreamcling tight to the parable - let it dominate your life create a God who's infallible - give your leader some respite clouds wounds harbor pestilence - when you lick them from within rosy smiles lose their radience - when you take it on the chin",bad religion,punk
75,"A mutinous enemy carved a nascent country Sweat, blood, and valor Forms the grit of our history Beqeathed to everyone: Chance and free expression Substance was restrained And the spirit was broken I feel a strange denial Rythmic as a change Constance as time Lonely Insistent whispers Somber as a wave bye bye Searching for solution, without constitution Blackcoats by our sides Promising salvation Advocating dogma as tickets to hereafter Mortals in their prime With their desperate hands in the air Daunting Complex and burning Rythmic as change Constant as time Conflicts Craving approval Weighted as a murder trial Oh I feel a strange denial Correct is Consensus Everything else, nonsense Forward is the hope Forget recompense Peace and tranquility is only for the wealthy Dearth for the massses And inequality I feel a strange denial Rythmic as change Constant as time Lonely Insistent whispers Dissipating in the night Like a lone forgotten light And no one is helping me It's a strange denial",bad religion,punk
76,"We all know politicians only go Just half-way there Just half-way there The innocence of youth needs protection not abuse But no one seems to care Yet no one seems to care And you sit there adn watch the world go around From your pseudo-benevolent vantage point While we who've been left to pick up after you Try our best to make some sense for those who Come next Now what have you done to foster the truth Besides just hide hide the lies? Besides just hide hide the lies? A selfish campaign never justifies the gain But the means are verified Yeah the means are verified And you sit there and insist you are right From your popular psychological podium While those who rely and depend on you They wilt because you don't accept we need Each other Whule sowing the seeds of Utopia, You invoked a convenient amnesia You forgot how to care, you forgot how to provide, You forgot how to work toward a meaningful life",bad religion,punk
77,Father can you hear me? How have I let you down? I curse the day that I was born and all the sorrow in this worldLet me take you to the herding ground where all good men are trampled down Just to settle a bet that could not be won between a prideful father and his son Will you guide me now for I can't see a reason for the suffering and this long misery What if every living soul could be upright and strong? Well then I do imagineThere will be (sorrow) Yeah there will be (sorrow) And there will be sorrow no moreWhen all soldiers lay their weapons down or when all kings and all queens relinquish their crowns Or when the only true messiah rescues us from ourselves it's easy to imagineThere will be (sorrow) Yeah there will be (sorrow) And there will be sorrow no moreThere will be (sorrow) Yeah there will be (sorrow) And there will be sorrow no moreYeah there will be (sorrow) Yeah there will be (sorrow) And there will be sorrow no more,bad religion,punk
78,there's a spectre in the corner of an illustrated page and a lonesome muted stripling with a rapt remedial gaze the poverty of his language and the wealth of his emotion bring him endless murky musings and unexpected frustration angst and madness weave the fabric of his life tomorrow might be better but right now it feels likethere's a panther wild and proud behind the doors of a redolent cage and an undeveloped intellect filled with impotent and static rage and don't think you're exempt if you earn a good weekly wage 'cause your neighbor's going crazy and insanity's contagious! I know there's so much you want to say but your tongue gets in the way and sometimes it feels likeI know there's so much you want to say and the tumbrel of your mind gets in the way it's the same for everybody to degrees we all get that foggy freeze and sometimes it feels like,bad religion,punk
79,Right now Well it's finally time to face my fears Gunna get the hell out of here And create a fresher atmosphere But the consequences clear There's a furnace set on high And a yearning undefined But it's time to turn the tide It's social suicideLike you Perserverence is a useless tool Just a patron on a ship of fools Feigning interest in the cast and crew Why you've broken every single ruleThere's a furnace set on high And a yearning undefined But it's time to turn the tide It's social suicideShadows entertain the unwashed masses Scholars explain their numb reactions I don't even know if I can ever find truth but I'm sure it won't come from following youThere's a furnace set on high And a yearning undefined But it's time to turn the tide It's social suicide,bad religion,punk
80,"(words and music by Mr. brett) Come let us make bricks and burn them hard We'll build a city with a tower for the world and climb so we can reach anything at all Build me up, Tear me down like a skyscraper Build me up, then tear down These joining Walls So they can't climb at all I know why you tore it down that day You throught, if you got caught we'd all go away Like a spoiled little baby who can't come out to play You had your revenge Build me up, tears me down like a skyscraper Build me up, then tear down these joining walls So they can't climb at all This file written by Jim Moustakis [Greece]",bad religion,punk
81,"So, you're feeling unimportant, 'Cuz you've got nothing to say. And your live is just a ramble No one understand you anyway Well, I got a piece of news son, That might make you change your mind Your life is historically meaningfull And spans a significant timeSlumber will come soon And you are helping to put it to sleep Side by side we do our share Faithfully assuring that Slumber will come soon.Well, now do you feel a little better Lift up your head and walk away Knowing we're all in this togeter For such a short time anywayThere is just no time to parade around Sulking, i would rather laugh than cry The rich, the poor, the strong, the weak We share this place together And we pitch into help it dieI'm not too good at giving morals And I don't fear the consequence If life makes you scred and bitter At least it's not for very longSlumber will come soon.",bad religion,punk
82,"Come let us make bricks and burn them hard We'll build a city with a tower for the world and climb so we can reach anything at all Build me up, Tear me down like a skyscraper Build me up, then tear down These joining Walls So they can't climb at all I know why you tore it down that day You throught, if you got caught we'd all go away Like a spoiled little baby who can't come out to play You had your revenge Build me up, tears me down like a skyscraper Build me up, then tear down these joining walls So they can't climb at all",bad religion,punk
83,"Here inside this quiet room there's direction Outside in the sultry noon-time reflection A million scurry they are looking for advice None willing to lend charity just exercise their Shades of Truth, and partisan convention Shades of Truth between dispirate lines Shades of Truth interpret my intentions You don't know I'm alright Who authored the blueprints and made us captains? Someone proclaimed creation, people listened While children by the millions are thrown into this zoo The so-called gift of clarity! Oh what was God up to? Shades of Truth, and lenient conventions Shades of Truth, between dispirate lines Shades of Truth interpret my intentions You don't know I'm alright So many walking paralell and pull their blinders tight So few offer apology and accept others rights And nothing absolutely can be cherished in the end Can't we all accept that it will all happen again? Just partisan convention Shades of Truth between dispirate lines Shades of Truth interpret my intentions You don't know I'm alright",bad religion,punk
84,"Innocents burned, alive at the stake Tortured and dumped In nameless graves Centuries wane Authority died Scattering seeds of ancient lies Sinister rouge Coming back for more To even the score Sinister rouge Coming back for more To even the scoreChild molesters And Jesuits Holding secret conference Underneath the pontiff's nose And only God will ever knowSinister rouge Coming back for more To even the score Sinister rouge Coming back for more To even the scoreGive us this day Our daily bread Your legacy We'll not forget Lick the wounds Cleanse the land The modern world Rejects your handSinister rouge Coming back for more To even the score Sinister rouge Coming back for more To even the scoreSinister rouge The nightmare comes in sinister rouge",bad religion,punk
85,"Bad Religion - Shattered Faith (Bonus Track)The scientist purported that there ain't no purpose and the theologian told me that it's all been designed and I'm trying to maintain objectivity The world won't illuminate what really matters and I'm an imperfect modal/moral meaning extractor processing the complexity Born of the Earth (Are we blind?) We weren't given a choice (There's no way) What about free will? (What we have) Do we have a voice? (Is shattered faith) See them run in place (Here and now) in the human rat race (No reward) So much dead weight (No debate) to our disgrace (Accept your fate) Life begins when you accept your fate Paralysis from forces raging out of control until my confidence and will are at an all-time low Just directionless wandering Eternal life, eternal truth, eternal secrets Isolated hopes and hypotheses just Leave me feeling so hungry Born of the Earth (Are we blind?) We weren't given a choice (There's no way) What about free will? (What we have) Do we have a voice? (Is shattered faith) See them run in place (Here and now) in the human rat race (No reward) So much dead weight (No debate) to our disgrace (Accept your fate) Life begins when you accept your fate Right or wrong, the main criterion is what you do and not what you say The roads you take, the friends you make and those you throw away The method is a simple synthesis of the past and present state You never lose if the path you choose is one you can easily navigate I had a dream, light and carefree But now there's doubt and gravity But I won't run in place (Are we blind?) in the human rat race (There's no way) I can set the pace (What we have) and accept my fate (Is shattered faith) Shattered faith (Here and now) Shattered faith (No reward) the part of me (No debate) I can't erase (Accept your fate)",bad religion,punk
86,"There's a watch in my pocket and its hands are broken. The face is blank but the gears are turning. Confusion is a fundamental state of mind. It doesn't really matter what I'm figuring out. I'm guaranteed to wind up in a state of doubt And sanity is a full-time job In a world that is always changing, And sanity is a state of mind That you believe in, sanity. There's a shadow on the wall where the paint is peeling. My body's moving forward but my mind is reeling. Depression is a fundamental state of mind. It doesn't really matter how my day has turned out. I always end up living in this world of doubt And sanity is a full-time job In a world that is always changing, And sanity will make you strong If you believe in sanity. And sanity is a full-time job In a world that is always changing, And sanity is a state of mind That you believe in, sanity.",bad religion,punk
87,"One – two – three – four – five – six – seven – eight Days go marching by There and back I never wait for a confident replyTruth is stark and leaves its mark as limited constraints And the most difficult part is accepting what the future may bringIt seems like a lifetime of scrutiny Wither the path, whether worth the fee A lifetime of scrutiny And it seems as though I can't be sure of anything moreOne – two – three – four – five – six – seven – eight Years go flying by No one seems to hesitate or cast an earnest eyeJudgment comes in many forms but never scare or shy And the litany is long as the confidence is strong in their delightIt seems like a lifetime of scrutiny Prejudicial waters wash over me A lifetime of scrutiny And the words just don't equate with sense or sanity anymoreOne – two – three – four – five – six – seven – eight The faces and the names Shattered hopes and stolen dreams and no one left to blameIs it possible to win this pointless mortal game? `Cuz when death comes it's swift and my friend, We end up and the sameIt feels like a lifetime of scrutiny Wither the path and whether worth the fee A lifetime of scrutiny And it seems as though I can't remember of anything anymore",bad religion,punk
88,"There's a watch in my pocket and its hands are broken. The face is blank but the gears are turning. Confusion is a fundamental state of mind. It doesn't really matter what I'm figuring out. I'm guaranteed to wind up in a state of doubt And sanity is a full-time job In a world that is always changing, And sanity is a state of mind That you believe in, sanity. There's a shadow on the wall where the paint is peeling. My body's moving forward but my mind is reeling. Depression is a fundamental state of mind. It doesn't really matter how my day has turned out. I always end up living in this world of doubt And sanity is a full-time job In a world that is always changing, And sanity will make you strong If you believe in sanity. And sanity is a full-time job In a world that is always changing, And sanity is a state of mind That you believe in, sanity.",bad religion,punk
89,can't you feel it can't you see it the promise of prosperity it's overwhelming you and me it afflicts us like a disease ubiquitous compelling too we cling to you like crazy glue and inject such a potent seed it's best for all humanity the spread of culture the sword of progress the vector of suffrage a warm and septic breeze the pomp and elation the duty and vocation the blood of the hybrid it's just a recipe re-living our ancestry the frightful lack of harmony our fore-fothers who led the way their victims are still here today now it's time to erase the story of our bogus fate our history as it's portrayed it's just a recipe for hate,bad religion,punk
90,"fa fa fafa fa fa fafa Raise Your Voice! Don't be played like someone else's board game Don't be classed out like some desolate redoubt Don't be misled you've got alot on your head And nobody's gonna pay attention when you are dead So: fa fa fafa fa fa fafa Raise Your Voice! It's the primary rule, you gotta wanna be fooled It's our daunted restraint that keeps us silent in shame It's our nature to be adversarial and free Our evolution didn't hinge on passivity fa fa fafa fa fa fafa Raise Your Voice!",bad religion,punk
91,"offer me eternity, and i'll trade a cup of coffee and a dime, looking for a handout on behalf of those who have so little time, but who wants to live on just 70 cents a day? padding your pockets doesn't make this a better place, ""cereal and water"" is a feast for some you say, your price-tag on existence can't cover your double face, quality or quantity: a choice you have to make, dipping in the icing, bringing home the largest turkey from the field, breaking all the piggy banks, scooping up the booty, licking all the right holes, bolstering the payroll, why reduce life to a dollar amount per day? and why let the world think this is the american way? your uneaten greens ar a feast for some you say, survival and living are concepts you can't equate, quality or quantity don't tell me they're the same",bad religion,punk
92,"have you been to the desert? have you walked with the dead? there's a hundred thousand children being killed for their bread and the figures don't lie they speak of human disease but we do what we want and we think what we pleasehave you lived the experience? have you witnessed the plague? people making babies sometimes just to escape in this land of competition the compassion is gone yet we ignore the needy and we keep pushing on we keep pushing onthis is just a punk rock song written for the people who can see something's wrong like ants in a colony we do our share but there's so many other fuckin' insects out there and this is just a punk rock song (like workers in a company we do our share but there's so many other fuckin' robots out there)have you visited the quagmire? have you swam in the shit? the party conventions and the real politik the faces always different, the rhetoric the same but we swallow it, and we see nothing change nothing has changed...10 million dollars on a losing campaign 20 million starving and writhing in pain big strong people unwilling to give small in vision and perspective one in five kids below the poverty line one population runnin' out of time",bad religion,punk
93,"Warst du schon mal in der Wueste? Schon mal den Tod gesehen? Hunderttausend Kinder sterben fuer Brot Und die Zahlen luegen nicht, es ist die Krankheit der Menschen Doch wir tun was wir wollen, wir denken wie es uns gefaelltHast du die Erfahrung gemacht? Hast du die Plage gesehen? Leute machen Kinder, einfach nur, um zu ficken Im Land des Wettbewerbs ist kein Mitleid mehr da Und wir vergessen die Armen, wir machen weiter und weiter Weiter und weiterDies ist nur ein Punk Rock Song Fuer die, die sehen, dass so nicht weitergeht Wie Ameisen im Haufen sind wir programmiert Aber es gibt immer mehr von dieser verfickten Art Aber dies ist nur ein Punk Rock SongHast du schon mal nicht weitergewusst und in der Scheisse gesteckt? Die Parteitagungen und die Realpolitik, die Gesichter wechseln, das Gelaber bleibt Alles wird geschluckt, und so wird sich nichts aendernDies ist nur ein Punk Rock Song Fuer die, die sehen, dass so nicht weitergeht Wie Fliessbandarbeiter tun wir unsere Pflicht Und es gibt noch mehr von diesen stumpfsinnigen Idioten Das ist nur ein Punk Rock Song10 million dollars on a losing campaign 20 million starving and writhing in pain big strong people unwilling to give small in vision and perspectiveEins von fuenf Kindem lebt in Armut Der Menschheit laeuft die Zeit davonDies ist nur ein Punk Rock Song Fuer die, die sehen, dass so nicht weitergeht Wie Ameisen im Haufen sind wir programmiert Aber es gibt immer mehr von dieser verfickten Art Aber dies ist nur ein Punk Rock Songfigures don't lie they speak of human disease but we do what we want and we think what we please one in five kids below the poverty line one population running out of timeDies ist nur ein Punk Rock Song Dies ist nur ein Punk Rock Song Dies ist nur ein Punk Rock Song",bad religion,punk
94,"From the time she could crawl She was all draped in macrame' She was preen and redeemed In a church that tried to show the way She was taught to never ask for more They had no idea of what she had in storeShe's the queen of the 21st century Just a ghost of what her parents thought a little girl should be Analog heart, analog nerves, analog brain But a fixture of the digital domain Woh...From the time she could read She could see that there was urgency No debate, just a spate of ignorance in a splintering community She could never meet their expectations Then she came to symbolize the nationShe's the queen of the 21st century Just a shell of what her parents thought a little girl should be Steeped in spite, coddled in fear, drenched in novelty Oh but masterful of sensual technology Oh...She's the queenShe's the queen No rules in her empire She's the queen Just libido and desire She's a lean, mean fighting machine The stuff for modern media lore And she always knows the scoreShe's the queen of the 21st century Just a ghost of what her parents thought a little girl should be Fallen star, brack and brew (black and blue?), broken hearts, wasted youth Rusted cars, twisted roots, mental scars, the ugly truth Oh...She's the queen of the 21st century [2x] And she's a modern day romantic, a walking controversy She's the queen of the 21st century [3x] She's the queen",bad religion,punk
95,Hit the road in wander mode inquire along the way Savoir faire in full despair while living day to day My heart is not a cold cauldron of proof I don't ever need to prove myself to you No! Looking back I'm off the tracks more times than I recognize Mistakes are another opportunity to refine My heart is not a cold cauldron of proof I don't ever need to prove myself to youThere's no such thing as hell But you can make it if you try There might come a day When emotion can be quantified But as of now there's no proof necessary no proof necessary no proof necessary no proof necessary it's only in your mind,bad religion,punk
96,"And progress is not intelligently planned; It's the facade of our heritage, the odor of our land. They speak of Progress, in red, white and blue. It's the structure of the future as demise comes seething through. It's Progress, 'til there's nothing left to gain, As the dearth of new ideas makes us wallow in our shame. So before you go contribute more To the destruction of this world you adore, Remember life on Earth is but a flash of dawn We're all part of it as the day rolls on. And progress is a message that we send. One step closer to the future, one inch closer to the end. I say That progress is a synonym of time. We are all aware of it but it's nothing we refine, And progress is a debt we all must pay. Its convenience we all cherish, its pollution we disdain And the cutting edge is dulling, Too many folks to plow through. Just keep your fucking distance And it can't include you. It's Progress, 'til there's nothing left to gain, it's Progress, it's a message that we send. And progress is a debt we all must pay.",bad religion,punk
97,"And progress is not intelligently planned; It's the facade of our heritage, the odor of our land. They speak of Progress, in red, white and blue. It's the structure of the future as demise comes seething through. It's Progress, 'til there's nothing left to gain, As the dearth of new ideas makes us wallow in our shame. So before you go contribute more To the destruction of this world you adore, Remember life on Earth is but a flash of dawn We're all part of it as the day rolls on. And progress is a message that we send. One step closer to the future, one inch closer to the end. I say That progress is a synonym of time. We are all aware of it but it's nothing we refine, And progress is a debt we all must pay. Its convenience we all cherish, its pollution we disdain And the cutting edge is dulling, Too many folks to plow through. Just keep your fucking distance And it can't include you. It's Progress, 'til there's nothing left to gain, it's Progress, it's a message that we send. And progress is a debt we all must pay.",bad religion,punk
98,"Oh can't you feel the nostalgia son I wonder about ya Modernistocrat Horatio Alger Clever never hesitating in the baiting ever waiting For the canticle of manacles abating Did you ever forget – you had a regret – and what you only guessed at Might still be waiting?When the prodigal son with a caroming shadow of hate comes to land at home Well he's a mourning star with a champagne heart at his curtain call And father never understood the way the work gets done Don't look at me, no I ain't one, no prodigal son Don't look at me, no I ain't one, no prodigal sonWhen everybody about – is read to bout you – about controversial values Don't you think you better readdress the level of the cowardice rising to drown you Did you ever connect – or come to reject – or even inspect That dream that hounds youWhen the prodigal son with a caroming shadow of hate comes to land at home Well he's a mourning star with a champagne heart at his curtain call And father never understood the way the work gets done Don't look at me, no I ain't one, no prodigal son Don't look at me, no I ain't one, no prodigal sonWhen you least expect it he's going to run Like the blood red path of the western sun oh yeah The prodigal son is waiting, waiting for his moment to come Well hell no, don't look at me Can't you see, I ain't one, no prodigal son Don't look at me, no I ain't one, no prodigal son",bad religion,punk
99,nothing more nothing less an icon on the wall decoration and duress that which many strive to be its the merble statue standing over me and nobody has the will to tear it down it determines wrong and right but to me its just a stereotype and it makes us lose our sight the portait of authority you tell me that's what im supposed to be (it embodies what he cannot be) another time another man and oppressive intrusion and a plague across his land and it haunts him every day it tells him he has no chance his hopes just fade away and he can't muster the support and to him it's just a stereotype of his life-long fight,bad religion,punk
100,"I give to you, you take from me We live in perfect harmony But I know you can't give me what I need Wwith subtle care and rosey hues We duke it out, we change our views We hold so dear our unanimity Oh... We are just pretenders We are just pretenders, lost in this charade We are just pretenders, characters on stage We are just pretenders, trying to break free We are just pretenders, hiding so no one sees We try to find our peace of mind Just a vestige we left behind But ignorance takes far less energy And if you please, I'll look to you Because I need somebody who Forgives me for my harsh reality Oh...but We are just pretenders We are just pretenders, we're trying to break free We are just pretenders, we'll lose them easily We are just pretenders, trying to break free We are just pretenders, hiding so no one sees You standing there Playing with your hair Trying to ignore But peeking in the mirror Re-living the scenes From books and magazines Craving the life You live in your dreams And I'm standing here Thinking that it's queer But fearing that I am the same You ask me how I feel It's so damn surreal I think it's finally time we ended this game 'cause we are just pretenders We are just pretenders, lost in this charade We are just pretenders...",bad religion,punk
101,"there's a boy in crimson rags with a grimace and a spoon, and a little sullen girl face-up staring at the moon and there's no one around to hear their lonesome cries then they pass away alone into the night why do we pity the dead? are you churned by emotion from voices in your head? (are you scared of the logic that swirls within your head) look at all the living and you'll ask yourself why oh why do we pity the dead? pity the dead!well, you've seen the disease, suffering and decay, and you whisper to yourself blissfully ""it's okay"" and you still refuse the possibility that the dead are better off than wetell me what you see, tell me what you know is there anyone who lives a painless life? if there is show me so the destitute and famished, demonic and the banished, dejected and the ostracized, the brainwashed and the paralyzed, the conquered and objectified, the few who see the other side tell me what you see! It's a mortal wretched cacophonyin the end you may find there's no guiding subtle light, no ancestors or friends, no judge of wrong or right just eternal silence and dormancy and a final everlasting peace",bad religion,punk
102,"There's a boy in crimson rags with a grimace and a spoon, and a little sullen Girl face-up staring at the moon And there's no one around to hear their lonesome cries Then they pass away alone into the night Why do we pity the dead? Are you churned by emotion from the voices in your head? (Are you scared of the logic that swirls within your head?) Look at all the living and you'll ask yourself why Oh, why do we Pity the dead? Pity the dead! Well, you've seen the disease, suffering and decay and you whisper to Yourself blissfully  It's okay And you still refuse the possibility That the dead are better off than we Tell me what you see, tell me what you know Is there anyone who lives a painless life? If there is show me so The destitute and famished, demonic and the banished, dejected and the ostracized, the brainwashed and the paralyzed, the conquered and the objectified, the few who see the other side Tell me what you see?  It's a mortal wretched cacophony In the end you may find there's no guiding subtle light no ancestors or friends, no judge of wrong or right Just eternal silence and dormancy And a final everlasting peace",bad religion,punk
103,"So here we are again to experience the bitter, scalding end And we're the only ones who can perceive it. But others sing of beauty and the story that's unfolded As one that deserves praise and ritual. My pessimistic lines, Your superstitious lives, And the modern age's lies won't absolve you. And the professorial truth, And the dear clairvoyant youth, And of course the nightly news will deceive you. (Watch out!) My pessimistic lines, Your superstitious lives, And the modern age's lies won't absolve you. And the professorial truth, And the dear clairvoyant youth, And of course the nightly news will deceive you. (Let's go!)",bad religion,punk
104,"I show pity on the human race, On the ignorant plenty who devote their lives To an icon that they've never known. I show pity on eons past, When early man started the first civilization And human aggression was born. I show pity on the future to come, When the government system will be omnipotent And we'll be worse off... than we are now! Pity, pity, on the billions of ignorant people. Pity, pity, on the masses of aggression. Pity, pity, on the future centuries to come, on the billions of ignorant people, on the future centuries to come, on the masses of aggression. It's all a matter of looking at the past. It's all a question, are we gonna last? If we endure the aggression that's inside all of us We'll wipe out our own species and thus... the world! Pity! Pity on... on the masses of aggression, on the billions of ignorant people, on the future centuries to come, on the masses of ignorant people, on the future centuries to come.",bad religion,punk
105,"We're widespread and well fed, The earth's rotating fate is in our head, oh yeah. We're dominant and prominent, And our diety's omnipotent, oh yeah. And immortality's in our mastermind, And we destroy everything we can find. And tomorrow when the human clock stops and the world stops turning, We'll be an index fossil buried in our own debris. We're listless, promiscuous, And life to us is either hit or miss, oh yeah. We're savoir faire and debonaire And things we do are done with pride and care, oh yeah. And immortality's in our mastermind, And we destroy everything that we find. And tomorrow when the human clock stops and the world stops turning, We'll be an index fossil buried in our own debris. See, immortality's in our mastermind, And we destroy everything that we find. And tomorrow when the human clock stops and the world stops turning, We'll be an index fossil buried in our own debris. In our own debris.",bad religion,punk
